"GENE","CHR","START","STOP","NSNPS","NPARAM","N","ZSTAT","P","P_SNPWISE_MEAN","P_SNPWISE_TOP1"
"FBgn0003091",2,16914655,16955126,1394,135,166,2.0712,0.019172,0.028607,0.03613
"FBgn0284237",2,10195454,10237957,826,100,166,2.0694,0.019254,0.025085,0.038174
"FBgn0037498",4,7305724,7327207,236,42,166,2.069,0.019273,0.0088111,0.092288
"FBgn0037340",4,5553977,5574815,95,28,166,2.0689,0.019279,0.0070062,0.12169
"FBgn0286930",4,12427817,12449139,131,33,166,2.0676,0.019338,0.016341,0.042762
"FBgn0038051",4,12427817,12449139,131,33,166,2.0676,0.019338,0.016341,0.042762
"FBgn0264907",4,4740409,4783197,368,41,166,2.0633,0.019544,0.011224,0.074812
"FBgn0002872",3,1932734,1957475,606,54,166,2.0613,0.019635,0.02962,0.026801
"FBgn0026409",3,14527651,14550441,417,46,166,2.06,0.019702,0.022325,0.035481
"FBgn0260789",6,9226801,9253467,303,73,166,2.0578,0.019806,0.081816,0.013248
"FBgn0033096",2,6706342,6727707,379,61,166,2.0571,0.019839,0.042238,0.019586
"FBgn0031992",1,8151796,8172452,544,54,166,2.0561,0.019888,0.15011,0.0066027
"FBgn0036314",3,12803028,12824019,590,73,166,2.0553,0.019924,0.060531,0.017216
"FBgn0003651",4,12248737,12312785,695,61,166,2.053,0.020037,0.020895,0.043274
"FBgn0013812",4,21014580,21052499,689,68,166,2.0514,0.020116,0.1697,0.004989
"FBgn0040730",2,19670768,19691391,491,81,166,2.0513,0.020118,0.034862,0.028244
"FBgn0031652",1,4938206,4959784,410,58,166,2.0511,0.020128,0.074271,0.012218
"FBgn0047330",3,4849810,4870470,253,51,166,2.0473,0.020315,0.14231,0.005949
"FBgn0039106",4,23700158,23721338,221,37,166,2.0469,0.020332,0.027852,0.025581
"FBgn0033000",2,4819246,4840587,141,30,166,2.0437,0.020491,0.031409,0.029192
"FBgn0030217",6,10586122,10609169,136,32,166,2.0402,0.020667,0.062395,0.017353
"FBgn0040726",2,20688483,20760442,529,41,166,2.038,0.020776,0.024489,0.035509
"FBgn0262699",6,4657290,4689537,348,72,166,2.0365,0.020851,0.031239,0.042955
"FBgn0034027",2,15529554,15551363,465,57,166,2.0364,0.020855,0.034244,0.029083
"FBgn0086444",1,19113998,19136976,364,43,166,2.0358,0.020884,0.10206,0.0072948
"FBgn0004118",4,24499228,24525106,506,55,166,2.0318,0.021088,0.033348,0.028592
"FBgn0002899",3,8127808,8152014,481,78,166,2.0305,0.021151,0.01388,0.080984
"FBgn0262891",3,14526634,14547272,382,46,166,2.0301,0.021175,0.020157,0.041966
"FBgn0037339",4,5547663,5573652,115,31,166,2.0296,0.021198,0.0095411,0.10511
"FBgn0050384",2,7172997,7195298,218,37,166,2.0211,0.021635,0.018007,0.046925
"FBgn0010482",2,6711101,6750672,1017,103,166,2.0189,0.021747,0.020202,0.052924
"FBgn0004367",6,16381698,16409850,173,52,166,2.0187,0.021759,0.0687,0.016891
"FBgn0261260",6,9348496,9510129,1654,178,166,2.0167,0.021862,0.082594,0.022816
"FBgn0022097",2,15531435,15552498,464,58,166,2.0163,0.021883,0.036989,0.02892
"FBgn0030339",6,11829608,11851503,254,73,166,2.0114,0.022142,0.046284,0.026624
"FBgn0036406",3,14042428,14063079,432,59,166,2.011,0.022161,0.044856,0.023603
"FBgn0050471",2,15523520,15547782,512,66,166,2.0085,0.022295,0.043099,0.026952
"FBgn0036716",3,17370026,17392728,250,44,166,2.0075,0.02235,0.084315,0.01141
"FBgn0262595",2,18630194,18650802,429,59,166,2.0059,0.022433,0.017868,0.054777
"FBgn0067052",6,10579089,10599985,118,32,166,2.0035,0.02256,0.0609,0.018268
"FBgn0262714",3,12795902,12823036,605,76,166,1.9988,0.022817,0.064656,0.020297
"FBgn0010269",6,9237342,9260037,160,52,166,1.9987,0.02282,0.15598,0.0079685
"FBgn0003339",4,6813120,6859981,723,54,166,1.9967,0.022929,0.13467,0.0085765
"FBgn0031724",1,5586833,5608636,464,71,166,1.9944,0.023052,0.013295,0.098138
"FBgn0034210",2,17395304,17417427,503,103,166,1.9938,0.023089,0.01065,0.13971
"FBgn0030224",6,10662433,10683466,60,24,166,1.9936,0.0231,0.0094528,0.1058
"FBgn0025383",6,1462522,1483727,49,11,166,1.9935,0.023104,0.011531,0.077544
"FBgn0085297",3,490965,511400,527,60,166,1.9924,0.023165,0.0093292,0.11595
"FBgn0264897",4,4764516,4785053,157,36,166,1.9913,0.023223,0.023522,0.047755
"FBgn0034407",2,18857391,18877895,617,75,166,1.9876,0.023425,0.011827,0.10097
"FBgn0085296",3,490014,510451,509,62,166,1.9846,0.023595,0.0090991,0.12026
"FBgn0034447",2,19442504,19465527,549,79,166,1.9834,0.023664,0.036866,0.042316
"FBgn0267043",6,19904482,19925281,182,52,166,1.9833,0.023666,0.032634,0.044088
"FBgn0037539",4,8000907,8023201,248,31,166,1.9817,0.023758,0.025316,0.049552
"FBgn0050385",2,7171326,7193020,198,35,166,1.9805,0.023823,0.019977,0.048959
"FBgn0033308",2,8584031,8605001,385,67,166,1.9802,0.02384,0.041711,0.027452
"FBgn0284235",2,10114293,10147472,381,41,166,1.9798,0.023864,0.017368,0.061579
"FBgn0050011",2,10114293,10147472,381,41,166,1.9798,0.023864,0.017368,0.061579
"FBgn0001991",1,16155831,16200540,829,97,166,1.9775,0.023992,0.03347,0.043226
"FBgn0035623",3,5594790,5617190,360,59,166,1.9766,0.024042,0.026799,0.047691
"FBgn0003965",6,10913972,10935631,331,79,166,1.9765,0.024047,0.029594,0.054116
"FBgn0003141",1,20063719,20085458,423,35,166,1.9752,0.024124,0.10438,0.010306
"FBgn0034168",2,16935555,16957231,661,76,166,1.9747,0.02415,0.036725,0.03744
"FBgn0033149",2,7165886,7188290,188,34,166,1.9729,0.024253,0.023644,0.04473
"FBgn0037536",4,7991562,8016033,302,41,166,1.9726,0.024272,0.026659,0.048577
"FBgn0030693",6,15783721,15806028,145,52,166,1.9724,0.02428,0.12597,0.011375
"FBgn0030114",6,9240420,9265953,163,51,166,1.9715,0.024334,0.16992,0.0084699
"FBgn0262819",2,11834378,11855099,411,61,166,1.9708,0.024376,0.044028,0.036418
"FBgn0267042",6,19899318,19920117,166,47,166,1.9668,0.024604,0.01988,0.063562
"FBgn0036648",3,16598138,16619347,42,16,166,1.9668,0.024605,0.065744,0.016292
"FBgn0025382",6,1463884,1486974,60,12,166,1.9659,0.024653,0.01243,0.085553
"FBgn0263077",2,7613242,7661787,1034,83,166,1.9654,0.024684,0.064334,0.021929
"FBgn0033486",2,10107694,10131451,330,49,166,1.9653,0.024689,0.021361,0.057093
"FBgn0033656",2,11832103,11854240,441,61,166,1.965,0.024706,0.036156,0.043383
"FBgn0030692",6,15776047,15798288,173,55,166,1.9649,0.024714,0.1035,0.01335
"FBgn0034021",2,15462175,15492834,586,81,166,1.9646,0.024729,0.028616,0.052046
"FBgn0000448",2,10193995,10247348,997,105,166,1.9636,0.024787,0.019028,0.076305
"FBgn0037533",4,7964409,7988428,336,45,166,1.9636,0.024788,0.021586,0.059162
"FBgn0039107",4,23701527,23723313,245,43,166,1.9609,0.024943,0.045351,0.023555
"FBgn0031132",6,20812146,20835641,255,41,166,1.9589,0.02506,0.054316,0.023334
"FBgn0262812",2,8582195,8602969,402,67,166,1.958,0.025113,0.045873,0.028506
"FBgn0030251",6,10917399,10939712,322,78,166,1.9572,0.025163,0.024309,0.06575
"FBgn0262513",2,16937658,16958224,655,76,166,1.9568,0.025188,0.03743,0.0384
"FBgn0030691",6,15770398,15793710,127,41,166,1.9531,0.025403,0.095185,0.013459
"FBgn0037546",4,8049284,8097049,682,45,166,1.9487,0.025663,0.029237,0.043218
"FBgn0026391",1,11926181,11947501,696,75,166,1.948,0.025707,0.029117,0.041994
"FBgn0260658",6,3881497,3940578,829,135,166,1.9479,0.025712,0.047902,0.046495
"FBgn0036405",3,14041206,14062469,434,58,166,1.9479,0.025713,0.05857,0.023694
"FBgn0030504",6,13609276,13634408,276,74,166,1.9477,0.025728,0.073682,0.024084
"FBgn0051851",1,13247477,13268644,495,64,166,1.9456,0.02585,0.014781,0.08967
"FBgn0002031",1,19111345,19133869,391,42,166,1.9447,0.025908,0.14343,0.0075134
"FBgn0001316",3,424083,550614,2666,121,166,1.9442,0.025933,0.013087,0.10549
"FBgn0005590",1,19689379,19710968,284,42,166,1.9426,0.026031,0.049484,0.030297
"FBgn0030218",6,10588146,10612714,135,33,166,1.9397,0.026211,0.093031,0.016181
"FBgn0037336",4,5529510,5557775,133,28,166,1.9393,0.02623,0.011088,0.11476
"FBgn0034214",2,17415670,17437511,631,104,166,1.9348,0.026505,0.17378,0.01115
"FBgn0085227",2,19672446,19692977,473,81,166,1.9334,0.026595,0.051029,0.030349
"FBgn0053140",2,7168390,7190730,198,35,166,1.9311,0.026732,0.025373,0.047646
"FBgn0034029",2,15532661,15554409,468,58,166,1.9301,0.026794,0.053095,0.027036
"FBgn0050479",2,14664465,14688136,574,71,166,1.93,0.026804,0.25154,0.0067181
"FBgn0051804",1,17353496,17374351,417,56,166,1.9293,0.026849,0.051607,0.024478
"FBgn0039282",4,25121306,25146709,710,77,166,1.9291,0.026861,0.042906,0.034203
"FBgn0017561",6,10868054,10901250,409,91,166,1.9263,0.027034,0.016133,0.14152
"FBgn0035624",3,5597162,5618300,356,58,166,1.9258,0.027066,0.037057,0.042633
"FBgn0263027",1,7003396,7024737,564,83,166,1.9238,0.027191,0.024862,0.065123
"FBgn0034049",2,15913040,15941935,513,74,166,1.9236,0.027201,0.05348,0.026947
"FBgn0035918",3,8621509,8644069,553,68,166,1.9213,0.027345,0.080658,0.022983
"FBgn0087039",3,8294157,8315325,322,69,166,1.9208,0.027378,0.0089548,0.19321
"FBgn0028983",2,18116347,18138210,435,49,166,1.92,0.027429,0.021652,0.065068
"FBgn0051609",1,9087563,9108175,632,56,166,1.9195,0.027458,0.026812,0.052824
"FBgn0035971",3,9240225,9261338,585,91,166,1.9178,0.027568,0.10662,0.015044
"FBgn0085219",2,16936455,16957554,654,75,166,1.9175,0.027588,0.043614,0.037315
"FBgn0034545",2,20682829,20703739,180,27,166,1.9169,0.027627,0.016273,0.083322
"FBgn0040996",1,20284693,20305804,360,42,166,1.9148,0.02776,0.062833,0.021133
"FBgn0053276",3,7629811,7650446,480,48,166,1.9132,0.027864,0.105,0.013659
"FBgn0039283",4,25128072,25149903,639,75,166,1.9102,0.028053,0.047271,0.032538
"FBgn0051730",1,13249064,13269743,476,62,166,1.9093,0.02811,0.01686,0.089514
"FBgn0010401",4,7968959,7989614,309,43,166,1.9084,0.028172,0.026312,0.057722
"FBgn0260461",3,19535110,19557293,146,30,166,1.9077,0.028212,0.02757,0.052484
"FBgn0286941",3,19535110,19557293,146,30,166,1.9077,0.028212,0.02757,0.052484
"FBgn0038509",4,17411690,17432202,252,33,166,1.9053,0.028373,0.081276,0.024055
"FBgn0033005",2,5080581,5105090,320,57,166,1.9037,0.028477,0.014913,0.12122
"FBgn0039972",1,22298755,22378796,687,42,166,1.9026,0.028544,0.053569,0.026567
"FBgn0035844",3,8131868,8161813,597,92,166,1.8996,0.028745,0.019782,0.09472
"FBgn0262569",2,18857848,18878167,609,74,166,1.8994,0.028759,0.01137,0.14239
"FBgn0020906",1,4944279,4965144,430,65,166,1.8985,0.028818,0.094836,0.018953
"FBgn0002284",3,16599400,16620418,44,16,166,1.8953,0.029025,0.061967,0.022154
"FBgn0030746",6,16389782,16415122,193,59,166,1.8952,0.029031,0.11311,0.016218
"FBgn0259731",4,13803109,13824648,503,95,166,1.8945,0.029076,0.045283,0.040937
"FBgn0259730",4,13803109,13824648,503,95,166,1.8945,0.029076,0.045283,0.040937
"FBgn0259732",4,13803109,13824648,503,95,166,1.8945,0.029076,0.045283,0.040937
"FBgn0259733",4,13803109,13824648,503,95,166,1.8945,0.029076,0.045283,0.040937
"FBgn0030695",6,15791153,15813880,181,67,166,1.8927,0.029197,0.092616,0.023709
"FBgn0033497",2,10195454,10244607,923,100,166,1.8925,0.029214,0.030511,0.061241
"FBgn0032827",1,19880201,19902550,609,44,166,1.8905,0.029343,0.018698,0.076011
"FBgn0035293",3,1923633,1949103,669,87,166,1.8891,0.029438,0.067921,0.025518
"FBgn0288748",3,1923633,1949103,669,87,166,1.8891,0.029438,0.067921,0.025518
"FBgn0050480",2,14664606,14688136,567,70,166,1.887,0.029581,0.24412,0.0081651
"FBgn0037275",4,4767497,4790302,175,36,166,1.8851,0.029711,0.032599,0.051861
"FBgn0052581",6,15786908,15809162,157,57,166,1.885,0.029714,0.14969,0.014376
"FBgn0036882",3,19528425,19554205,163,30,166,1.8848,0.029729,0.02644,0.056921
"FBgn0286940",3,19528425,19554205,163,30,166,1.8848,0.029729,0.02644,0.056921
"FBgn0034481",2,20136118,20156824,299,46,166,1.8835,0.029819,0.058879,0.027452
"FBgn0051510",4,25107218,25132920,590,74,166,1.8825,0.029885,0.040368,0.049664
"FBgn0032843",1,20060081,20082195,426,33,166,1.8762,0.030316,0.14283,0.010892
"FBgn0030258",6,11042171,11063556,257,51,166,1.876,0.030329,0.052554,0.032704
"FBgn0035439",3,3320063,3343181,359,59,166,1.8755,0.030365,0.087894,0.020653
"FBgn0036402",3,14021450,14044909,344,53,166,1.8736,0.03049,0.12322,0.01483
"FBgn0035571",3,4742393,4763738,377,68,166,1.8736,0.030493,0.0098348,0.21692
"FBgn0010359",2,11339061,11359870,298,42,166,1.8719,0.030608,0.079426,0.022802
"FBgn0026418",3,14027019,14053686,493,60,166,1.8716,0.030632,0.052252,0.033263
"FBgn0052268",3,3326032,3346418,319,57,166,1.8716,0.030634,0.13403,0.01423
"FBgn0034030",2,15534316,15559984,537,56,166,1.8714,0.030642,0.055365,0.03281
"FBgn0030369",6,12022632,12045283,229,57,166,1.8712,0.030657,0.097414,0.022462
"FBgn0026390",1,11927969,11949202,714,73,166,1.8683,0.030863,0.036992,0.04683
"FBgn0025558",3,16602486,16622950,58,22,166,1.8636,0.031188,0.050598,0.033435
"FBgn0263983",4,18940196,18986557,819,107,166,1.8631,0.031228,0.048764,0.042715
"FBgn0259741",6,9565126,9586247,162,46,166,1.8626,0.031257,0.035064,0.053462
"FBgn0033515",2,10367128,10390109,380,47,166,1.8592,0.031502,0.017731,0.099196
"FBgn0266598",4,7990548,8011309,288,43,166,1.859,0.031514,0.034128,0.055919
"FBgn0036428",3,14530937,14560975,598,66,166,1.8581,0.031574,0.038092,0.054413
"FBgn0036787",3,18451957,18473163,233,33,166,1.858,0.031586,0.031951,0.051639
"FBgn0026392",1,11924505,11945716,697,77,166,1.8555,0.031761,0.033702,0.050357
"FBgn0052371",3,7757269,7778352,526,62,166,1.8535,0.031902,0.15258,0.013925
"FBgn0032818",1,19747245,19768615,341,26,166,1.853,0.031938,0.028943,0.063542
"FBgn0030694",6,15789426,15810961,145,56,166,1.8503,0.032138,0.18145,0.013714
"FBgn0037538",4,7999400,8021018,239,30,166,1.8501,0.032151,0.041621,0.047578
"FBgn0284244",1,13241509,13267426,544,65,166,1.8487,0.03225,0.020194,0.092753
"FBgn0037540",4,8003791,8026610,265,28,166,1.8481,0.032291,0.035771,0.053355
"FBgn0000097",1,2146484,2188754,657,76,166,1.8479,0.032305,0.24243,0.0090025
"FBgn0033309",2,8586972,8609962,418,75,166,1.8467,0.032392,0.087292,0.021312
"FBgn0035440",3,3323119,3344978,357,57,166,1.8459,0.032456,0.10608,0.019137
"FBgn0288734",6,22162641,22183516,236,21,166,1.8435,0.032624,0.09786,0.017116
"FBgn0030362",6,12002377,12027375,275,63,166,1.842,0.032735,0.090183,0.022653
"FBgn0051848",1,13254996,13275876,499,69,166,1.8414,0.032779,0.019026,0.10699
"FBgn0052274",3,3325579,3345788,322,57,166,1.8398,0.032896,0.12754,0.015911
"FBgn0036688",3,17014328,17037117,244,46,166,1.8374,0.033073,0.14723,0.014638
"FBgn0002716",2,19446170,19469523,538,75,166,1.8371,0.033099,0.061369,0.039994
"FBgn0032820",1,19751587,19774136,363,27,166,1.8366,0.033131,0.028232,0.071674
"FBgn0034485",2,20226235,20249200,230,42,166,1.8366,0.033137,0.04264,0.04269
"FBgn0040696",3,4163884,4202968,922,66,166,1.8354,0.03322,0.070385,0.032511
"FBgn0010357",2,11336325,11357395,306,44,166,1.8348,0.033264,0.078064,0.026169
"FBgn0061515",3,14019579,14041706,289,47,166,1.8345,0.033289,0.15051,0.0151
"FBgn0001139",4,26031736,26059911,1128,82,166,1.8335,0.033362,0.10142,0.021034
"FBgn0260793",4,13111951,13165687,927,67,166,1.8325,0.033435,0.026907,0.09013
"FBgn0034486",2,20228495,20249429,182,35,166,1.8312,0.033539,0.035621,0.052095
"FBgn0003520",2,18107896,18135779,576,56,166,1.8311,0.033543,0.027697,0.075807
"FBgn0259789",6,19756465,19793548,497,78,166,1.8291,0.033693,0.11899,0.019186
"FBgn0263260",2,10040862,10062167,226,37,166,1.8284,0.033742,0.0099231,0.17824
"FBgn0037537",4,7995924,8018110,258,37,166,1.8269,0.033856,0.053124,0.041783
"FBgn0050122",2,18622328,18649270,516,68,166,1.8262,0.03391,0.032345,0.061592
"FBgn0038722",4,19635026,19656906,272,55,166,1.8234,0.034125,0.39149,0.0054324
"FBgn0051219",4,19641018,19662430,310,60,166,1.8224,0.034195,0.34419,0.0062485
"FBgn0262115",2,4120974,4143484,320,61,166,1.8219,0.034232,0.045031,0.054237
"FBgn0053333",4,17407467,17428042,264,35,166,1.8216,0.034254,0.12498,0.019837
"FBgn0029701",6,4256097,4276669,232,39,166,1.8215,0.034269,0.044094,0.044374
"FBgn0265836",2,20225545,20245945,236,41,166,1.8214,0.034271,0.043784,0.044018
"FBgn0036689",3,17017515,17039814,233,51,166,1.8209,0.034309,0.14902,0.013949
"FBgn0038725",4,19642369,19667866,308,59,166,1.8205,0.034343,0.34759,0.0062489
"FBgn0259974",4,7969588,7990322,326,44,166,1.8204,0.034349,0.030024,0.070724
"FBgn0010385",2,10044178,10064576,225,36,166,1.8201,0.034375,0.011643,0.15391
"FBgn0026374",6,15778897,15803632,163,53,166,1.8165,0.034647,0.17426,0.013744
"FBgn0040904",6,4266493,4287000,357,61,166,1.8163,0.034661,0.030955,0.070995
"FBgn0050054",2,12613726,12635352,631,84,166,1.8153,0.034738,0.063341,0.041105
"FBgn0263355",1,20416199,20457905,437,49,166,1.8149,0.034767,0.13109,0.015187
"FBgn0051108",4,25102867,25132920,701,80,166,1.8132,0.034903,0.049965,0.050627
"FBgn0035870",3,8295336,8316980,363,75,166,1.8131,0.034905,0.010052,0.25584
"FBgn0283536",4,19633018,19654386,267,57,166,1.8116,0.035025,0.43916,0.0051036
"FBgn0030706",6,15900870,15931013,107,28,166,1.8112,0.035053,0.025305,0.0871
"FBgn0035736",3,7077713,7098787,632,82,166,1.8092,0.03521,0.072715,0.027353
"FBgn0015585",3,3805839,3826354,464,75,166,1.8082,0.035286,0.12156,0.020277
"FBgn0004374",1,20065757,20099698,623,35,166,1.807,0.035382,0.13265,0.015347
"FBgn0002922",4,23702814,23728357,339,54,166,1.8051,0.035528,0.062179,0.032139
"FBgn0039022",4,22748810,22771076,628,102,166,1.8049,0.035542,0.053901,0.059104
"FBgn0013720",6,1460666,1482325,47,11,166,1.802,0.035773,0.017048,0.11374
"FBgn0263026",1,7002262,7022803,561,84,166,1.8019,0.03578,0.033072,0.074153
"FBgn0036911",3,19806085,19827967,70,23,166,1.8002,0.035914,0.020623,0.094949
"FBgn0052263",3,3800312,3821114,517,81,166,1.7998,0.035948,0.12093,0.020708
"FBgn0029702",6,4258701,4281083,307,49,166,1.7996,0.035964,0.038133,0.053623
"FBgn0045064",1,20056391,20083719,491,34,166,1.799,0.036013,0.14884,0.014419
"FBgn0037534",4,7971817,8005852,535,53,166,1.7982,0.036073,0.027723,0.086843
"FBgn0259226",2,8563368,8594779,767,74,166,1.7981,0.036079,0.054628,0.056201
"FBgn0010300",1,19123816,19189758,875,63,166,1.7971,0.036161,0.10376,0.021754
"FBgn0001208",3,7750453,7773166,562,67,166,1.7966,0.036202,0.19517,0.014554
"FBgn0259972",3,20886268,20907417,257,41,166,1.7966,0.036203,0.016825,0.13886
"FBgn0000039",4,24475428,24501147,549,70,166,1.7958,0.036265,0.0093221,0.26828
"FBgn0035868",3,8292364,8314059,296,62,166,1.7949,0.036337,0.013815,0.17601
"FBgn0013756",2,11842617,11871202,502,63,166,1.7927,0.036511,0.090656,0.025235
"FBgn0082831",4,12403828,12431251,198,40,166,1.7922,0.036551,0.060782,0.039383
"FBgn0036403",3,14024776,14046751,346,48,166,1.7915,0.036607,0.13455,0.017553
"FBgn0031653",1,4939941,4960767,422,59,166,1.7914,0.036615,0.091515,0.026999
"FBgn0004465",3,16600662,16622199,51,19,166,1.789,0.036808,0.08025,0.026278
"FBgn0003978",1,20054261,20075679,399,34,166,1.7889,0.036815,0.17112,0.012759
"FBgn0259721",4,13769624,13790795,451,63,166,1.7869,0.036976,0.015468,0.14733
"FBgn0260464",4,13769624,13790795,451,63,166,1.7869,0.036976,0.015468,0.14733
"FBgn0037995",4,12187941,12209473,300,43,166,1.7859,0.037058,0.083316,0.033481
"FBgn0036210",3,11805444,11826710,457,52,166,1.7857,0.037074,0.014663,0.13776
"FBgn0035871",3,8297145,8318941,376,80,166,1.785,0.037134,0.013366,0.21734
"FBgn0050031",2,11340811,11361621,283,39,166,1.7848,0.037147,0.11127,0.022545
"FBgn0035867",3,8290064,8312341,257,55,166,1.7831,0.037289,0.01578,0.15693
"FBgn0036690",3,17019812,17042080,249,55,166,1.7813,0.03743,0.15663,0.015108
"FBgn0050460",2,17055971,17097633,959,116,166,1.7805,0.037495,0.022651,0.13652
"FBgn0036556",3,15982669,16014736,491,68,166,1.7777,0.037726,0.024983,0.10947
"FBgn0013751",3,3836206,3871692,799,102,166,1.7768,0.037805,0.029467,0.10629
"FBgn0032095",1,9074107,9099440,752,52,166,1.7762,0.037852,0.036277,0.072229
"FBgn0264002",3,2272883,2310944,824,86,166,1.776,0.037864,0.037169,0.085294
"FBgn0038181",4,13761495,13789317,614,68,166,1.7707,0.038306,0.020294,0.11773
"FBgn0035622",3,5591096,5613979,384,64,166,1.7696,0.038397,0.089278,0.033289
"FBgn0023094",3,19803770,19825938,67,22,166,1.769,0.038444,0.02473,0.088512
"FBgn0265342",2,10040348,10060874,225,38,166,1.7689,0.038458,0.013161,0.16852
"FBgn0003411",6,11311579,11332357,265,65,166,1.7646,0.038818,0.017502,0.18989
"FBgn0052068",3,10653376,10674435,392,61,166,1.7641,0.038856,0.037729,0.068561
"FBgn0032471",1,13120591,13144804,583,69,166,1.7636,0.038902,0.071222,0.040746
"FBgn0034405",2,18845767,18868245,469,72,166,1.7631,0.03894,0.027996,0.099744
"FBgn0085298",3,518337,538996,372,52,166,1.763,0.038953,0.022403,0.11017
"FBgn0040906",6,4301279,4321799,327,46,166,1.7622,0.039022,0.13015,0.022548
"FBgn0035866",3,8288501,8309839,239,48,166,1.7612,0.039104,0.019644,0.13352
"FBgn0031654",1,4942243,4963136,431,59,166,1.7602,0.039189,0.081847,0.033425
"FBgn0261387",2,4805426,4834319,180,35,166,1.7576,0.039409,0.068829,0.040022
"FBgn0035438",3,3316265,3338626,363,61,166,1.7557,0.03957,0.18445,0.016451
"FBgn0037535",4,7989832,8011064,310,45,166,1.7552,0.039616,0.043555,0.061382
"FBgn0035572",3,4747883,4768708,339,64,166,1.7538,0.039733,0.01457,0.21964
"FBgn0028870",1,14750767,14771924,503,53,166,1.7526,0.039832,0.10233,0.026061
"FBgn0040524",4,7998249,8019297,228,33,166,1.7523,0.039864,0.052451,0.055251
"FBgn0085408",2,14298142,14361802,1382,108,166,1.7521,0.039877,0.30999,0.0097231
"FBgn0003046",1,7011682,7032470,466,75,166,1.7521,0.039881,0.044537,0.064798
"FBgn0035737",3,7083204,7103841,617,86,166,1.7511,0.039963,0.084717,0.028461
"FBgn0262571",2,19542071,19562672,429,85,166,1.7467,0.040341,0.018327,0.18368
"FBgn0035648",3,5897381,5927540,684,94,166,1.7456,0.040441,0.061436,0.044937
"FBgn0262517",3,19534345,19562290,198,37,166,1.7448,0.040513,0.033926,0.080618
"FBgn0004045",6,10043811,10065498,339,77,166,1.7419,0.040762,0.11051,0.032999
"FBgn0010315",6,15896822,15919676,136,35,166,1.7413,0.040812,0.021691,0.12152
