"GENE","CHR","START","STOP","NSNPS","NPARAM","N","ZSTAT","P","P_SNPWISE_MEAN","P_SNPWISE_TOP1"
"FBgn0032358",1,11270298,11291920,296,42,166,2.0329,0.021029,0.11683,0.0067424
"FBgn0263596",4,8039167,8059456,191,29,166,2.0312,0.021118,0.047017,0.019843
"FBgn0034441",2,19375923,19399318,539,79,166,2.0303,0.021164,0.096999,0.012347
"FBgn0040005",2,4661853,4683639,201,43,166,2.0297,0.021195,0.049342,0.020344
"FBgn0051118",4,24816665,24838409,537,67,166,2.0287,0.021247,0.066304,0.013052
"FBgn0283510",2,9949549,9973853,631,73,166,2.0284,0.02126,0.014245,0.07437
"FBgn0037020",3,20768799,20790378,161,31,166,2.0264,0.021363,0.034281,0.022089
"FBgn0038953",4,22365923,22389955,331,59,166,2.0239,0.021489,0.14607,0.0077578
"FBgn0259246",2,9493765,9551565,1355,124,166,2.0225,0.02156,0.025255,0.052661
"FBgn0033541",2,10638888,10659830,261,51,166,2.0225,0.02156,0.068269,0.01472
"FBgn0262878",1,20462793,20483385,383,57,166,2.0214,0.021617,0.17468,0.0055542
"FBgn0030789",6,16779405,16801266,422,70,166,2.0149,0.021956,0.081299,0.013876
"FBgn0033199",2,7641625,7665302,492,55,166,2.0146,0.021973,0.036357,0.022993
"FBgn0025637",6,646114,667899,161,19,166,2.0142,0.021995,0.0098836,0.075369
"FBgn0033948",2,14609798,14631320,473,77,166,2.0141,0.022,0.0064692,0.16733
"FBgn0003517",6,1471797,1493413,61,13,166,2.014,0.022005,0.017876,0.055819
"FBgn0263391",2,19387032,19434903,932,90,166,2.0136,0.022027,0.05034,0.022283
"FBgn0033097",2,6708196,6729533,392,61,166,2.0135,0.022028,0.13417,0.0083745
"FBgn0052536",6,19265004,19286898,191,63,166,2.009,0.022267,0.040948,0.035223
"FBgn0086694",3,5779831,5804192,546,99,166,2.0087,0.022286,0.01854,0.070543
"FBgn0264329",2,16927597,16948011,620,86,166,2.0085,0.022296,0.047515,0.029909
"FBgn0025381",6,1468552,1491420,61,12,166,2.003,0.022591,0.019599,0.049054
"FBgn0052462",3,22842270,22863512,134,39,166,2.0025,0.022614,0.0856,0.011177
"FBgn0051262",4,17207116,17233074,588,68,166,2.0014,0.022676,0.021362,0.049724
"FBgn0025639",6,638483,666033,211,20,166,2.0004,0.02273,0.01054,0.079984
"FBgn0261802",1,22121221,22176221,537,46,166,1.9989,0.022811,0.091116,0.010287
"FBgn0003295",3,1360628,1397437,1232,141,166,1.9987,0.022821,0.26917,0.0060037
"FBgn0260467",4,22352620,22374580,378,55,166,1.9925,0.023159,0.11224,0.0096066
"FBgn0083967",4,22352620,22374580,378,55,166,1.9925,0.023159,0.11224,0.0096066
"FBgn0028416",3,18462143,18482384,279,37,166,1.9922,0.023173,0.024237,0.038655
"FBgn0053169",3,22853864,22874496,95,25,166,1.9918,0.023195,0.11231,0.0078586
"FBgn0030545",6,14190178,14210907,279,39,166,1.9917,0.023203,0.018681,0.054626
"FBgn0038474",4,17062732,17083795,573,66,166,1.9911,0.023235,0.020388,0.050217
"FBgn0037035",3,20917826,20939190,155,36,166,1.9906,0.023264,0.030551,0.038472
"FBgn0036323",3,12882658,12904758,471,80,166,1.9885,0.023378,0.0052577,0.24369
"FBgn0262099",3,16745489,16765720,563,94,166,1.9871,0.023457,0.090741,0.015131
"FBgn0030559",6,14254737,14276250,362,53,166,1.9862,0.023505,0.33642,0.0032563
"FBgn0261053",4,10817079,10859030,824,89,166,1.9859,0.02352,0.029695,0.049273
"FBgn0033540",2,10635735,10658634,327,61,166,1.9857,0.023536,0.053454,0.022137
"FBgn0038938",4,22288805,22314420,461,65,166,1.9846,0.023594,0.16851,0.0068446
"FBgn0032858",1,20405173,20426918,280,39,166,1.9846,0.023597,0.11526,0.0099486
"FBgn0037902",4,11425850,11447523,284,34,166,1.9841,0.023621,0.030422,0.038481
"FBgn0034440",2,19370543,19394965,545,77,166,1.9824,0.023715,0.093749,0.015401
"FBgn0051510",4,25107218,25132920,590,73,166,1.982,0.023739,0.064307,0.02089
"FBgn0029685",6,3922000,3946469,414,89,166,1.982,0.023742,0.017357,0.078169
"FBgn0037899",4,11420740,11441582,370,37,166,1.9798,0.023861,0.028051,0.038393
"FBgn0052150",3,15827773,15854062,413,70,166,1.979,0.02391,0.14096,0.008488
"FBgn0262363",4,8039673,8060059,199,29,166,1.978,0.023965,0.050442,0.022517
"FBgn0284233",6,14251223,14274844,421,63,166,1.9773,0.024005,0.31706,0.0039331
"FBgn0261439",2,19381863,19405971,557,78,166,1.9773,0.024006,0.075908,0.017183
"FBgn0030581",6,14816867,14842033,227,35,166,1.9772,0.024009,0.075971,0.013099
"FBgn0036716",3,17370026,17392728,250,45,166,1.9762,0.024066,0.12397,0.0079634
"FBgn0037016",3,20720591,20754508,240,39,166,1.9757,0.024094,0.029725,0.033256
"FBgn0037019",3,20766766,20788264,157,29,166,1.9725,0.024279,0.031678,0.029082
"FBgn0260986",6,1467063,1491420,62,13,166,1.9722,0.024291,0.02007,0.052088
"FBgn0039244",4,24884742,24907613,298,44,166,1.9698,0.024431,0.09469,0.011757
"FBgn0036734",3,17504298,17534740,153,24,166,1.9696,0.024443,0.071411,0.013136
"FBgn0262982",4,7338849,7359552,271,44,166,1.9688,0.024487,0.0084942,0.13091
"FBgn0036316",3,12814880,12853106,1140,117,166,1.968,0.024535,0.068416,0.023644
"FBgn0030833",6,17230468,17255001,486,65,166,1.9662,0.024637,0.090935,0.015012
"FBgn0030558",6,14251223,14275379,423,63,166,1.9637,0.024783,0.32564,0.0039263
"FBgn0264552",3,20887557,20908501,259,38,166,1.9625,0.024851,0.015579,0.084612
"FBgn0038588",4,18229420,18252159,319,48,166,1.9618,0.024895,0.054063,0.022624
"FBgn0039031",4,22967270,22988164,334,47,166,1.9592,0.025045,0.056216,0.02006
"FBgn0036416",3,14223469,14244609,496,64,166,1.9591,0.025052,0.2819,0.0045966
"FBgn0050076",2,14534150,14556372,548,96,166,1.9579,0.02512,0.057752,0.025767
"FBgn0033076",2,6590044,6610978,377,64,166,1.9564,0.025207,0.018077,0.075308
"FBgn0052064",3,10480861,10502934,475,41,166,1.956,0.025233,0.12158,0.012106
"FBgn0267385",4,22357536,22382746,457,62,166,1.9555,0.025264,0.12241,0.011964
"FBgn0050338",2,9584045,9609505,717,85,166,1.9542,0.02534,0.091562,0.019358
"FBgn0036382",3,13868994,13893056,545,79,166,1.9532,0.025398,0.050872,0.030658
"FBgn0061515",3,14019579,14041706,289,48,166,1.9503,0.025569,0.030433,0.049506
"FBgn0038952",4,22362835,22385579,387,61,166,1.9482,0.025698,0.14969,0.010076
"FBgn0040256",4,11116597,11138328,305,69,166,1.9481,0.025701,0.029568,0.047256
"FBgn0038676",4,19023538,19054693,729,94,166,1.9479,0.025716,0.060536,0.028886
"FBgn0038741",4,19865974,19887514,272,49,166,1.9463,0.025807,0.08528,0.016002
"FBgn0040637",3,20895795,20916331,252,39,166,1.9455,0.025857,0.019906,0.073487
"FBgn0038484",4,17126111,17147195,235,34,166,1.9442,0.025938,0.072645,0.014971
"FBgn0035678",3,6082188,6103313,444,51,166,1.9436,0.025972,0.10684,0.011846
"FBgn0039240",4,24861202,24886654,424,57,166,1.9434,0.025983,0.077382,0.016478
"FBgn0002917",6,14256367,14287416,467,58,166,1.9421,0.026065,0.42248,0.0033227
"FBgn0035335",3,2362844,2383704,518,80,166,1.938,0.02631,0.020063,0.081337
"FBgn0264516",3,3962899,3983784,416,85,166,1.936,0.026434,0.006127,0.31172
"FBgn0040634",3,20759586,20780138,114,18,166,1.9346,0.026522,0.066552,0.015477
"FBgn0002873",6,14237732,14268595,609,74,166,1.9332,0.026603,0.45627,0.0045896
"FBgn0030339",6,11829608,11851503,254,75,166,1.9326,0.026643,0.019955,0.082484
"FBgn0053170",3,22854600,22877535,115,29,166,1.9319,0.026687,0.11795,0.0098865
"FBgn0030338",6,11827543,11848026,242,71,166,1.9303,0.026784,0.023863,0.065028
"FBgn0036735",3,17515333,17539861,169,30,166,1.9269,0.026998,0.080718,0.014775
"FBgn0035209",3,1321744,1342326,517,49,166,1.9264,0.027024,0.024192,0.057216
"FBgn0037898",4,11420061,11440762,370,37,166,1.9242,0.027164,0.032362,0.042577
"FBgn0028789",3,9031375,9055042,434,69,166,1.919,0.027491,0.037792,0.047281
"FBgn0010482",2,6711101,6750672,1017,105,166,1.917,0.027619,0.056265,0.034255
"FBgn0035632",3,5757017,5778794,388,58,166,1.9168,0.027631,0.059731,0.026873
"FBgn0035336",3,2363728,2386488,564,85,166,1.9157,0.0277,0.011808,0.13988
"FBgn0037021",3,20770350,20796197,191,33,166,1.9137,0.027832,0.037584,0.033003
"FBgn0263077",2,7613242,7661787,1034,85,166,1.9134,0.027847,0.020353,0.067217
"FBgn0035842",3,8121429,8147498,427,72,166,1.9134,0.027847,0.10155,0.016175
"FBgn0015770",4,7355939,7379305,288,41,166,1.9115,0.02797,0.062482,0.020933
"FBgn0038473",4,17060523,17082675,576,63,166,1.9108,0.028018,0.035997,0.038867
"FBgn0085273",3,14225053,14245941,476,65,166,1.9106,0.028028,0.39475,0.0041151
"FBgn0040273",2,19427483,19451898,484,64,166,1.909,0.028132,0.010616,0.17533
"FBgn0039280",4,25115632,25137359,533,68,166,1.9068,0.028275,0.042063,0.040982
"FBgn0260229",4,25115632,25137359,533,68,166,1.9068,0.028275,0.042063,0.040982
"FBgn0004227",6,16351569,16381547,229,51,166,1.9062,0.028312,0.03958,0.04381
"FBgn0052537",6,19263349,19286539,202,66,166,1.9055,0.028355,0.047109,0.041824
"FBgn0026533",2,16846220,16871738,736,93,166,1.9007,0.028672,0.023165,0.093306
"FBgn0261016",2,9577953,9609732,870,96,166,1.8995,0.028753,0.096475,0.022662
"FBgn0061492",3,6084987,6106517,467,55,166,1.8918,0.029257,0.09509,0.015935
"FBgn0037018",3,20760143,20781507,124,19,166,1.8903,0.02936,0.05407,0.022154
"FBgn0015777",1,6779770,6808862,759,72,166,1.8894,0.029421,0.028781,0.058272
"FBgn0041105",4,10061117,10083761,249,57,166,1.8887,0.029467,0.13666,0.011268
"FBgn0037900",4,11421738,11443543,397,41,166,1.886,0.029645,0.035943,0.045819
"FBgn0051374",4,11427547,11461791,484,48,166,1.8854,0.029688,0.027995,0.060151
"FBgn0030542",6,14177253,14197841,297,46,166,1.8797,0.030076,0.027333,0.06777
"FBgn0030543",6,14179516,14200755,294,45,166,1.8796,0.030081,0.024966,0.071821
"FBgn0067052",6,10579089,10599985,118,33,166,1.8794,0.030095,0.025254,0.073788
"FBgn0264979",1,2232378,2255274,421,47,166,1.8768,0.030272,0.067225,0.027821
"FBgn0030286",6,11315385,11344071,339,84,166,1.8761,0.030321,0.065815,0.031402
"FBgn0019929",6,9855233,9877070,190,51,166,1.876,0.030326,0.0080644,0.20039
"FBgn0051121",4,24871466,24904605,552,55,166,1.8755,0.030362,0.073271,0.023513
"FBgn0261801",3,6390590,6495964,1561,133,166,1.8752,0.030384,0.017782,0.13074
"FBgn0036318",3,12840165,12863169,786,95,166,1.8738,0.030481,0.13248,0.016534
"FBgn0035631",3,5755846,5777084,359,51,166,1.8734,0.030504,0.077877,0.023351
"FBgn0035210",3,1322307,1343146,507,50,166,1.873,0.030533,0.025458,0.062426
"FBgn0003965",6,10913972,10935631,331,81,166,1.8718,0.030619,0.06095,0.028775
"FBgn0036397",3,13989380,14011880,286,52,166,1.8717,0.030621,0.064278,0.029286
"FBgn0010638",2,14608771,14629681,467,76,166,1.871,0.030673,0.0095892,0.19379
"FBgn0030217",6,10586122,10609169,136,32,166,1.8683,0.030863,0.017841,0.10423
"FBgn0035334",3,2362199,2382876,519,80,166,1.8672,0.030934,0.019083,0.10974
"FBgn0037901",4,11423488,11445703,369,38,166,1.866,0.031019,0.040088,0.044258
"FBgn0051682",1,2229414,2250593,360,42,166,1.8647,0.031109,0.079125,0.025327
"FBgn0260861",1,8676231,8697052,330,42,166,1.8645,0.031123,0.025219,0.067286
"FBgn0035704",3,6481230,6505297,543,56,166,1.864,0.031159,0.020913,0.11779
"FBgn0038750",4,19905868,19927839,427,82,166,1.8638,0.031177,0.085574,0.024516
"FBgn0014870",2,16851321,16877714,764,98,166,1.8616,0.031327,0.019031,0.1228
"FBgn0085210",1,9357640,9378434,629,67,166,1.8587,0.031533,0.014824,0.1391
"FBgn0051730",1,13249064,13269743,476,62,166,1.8584,0.031558,0.077038,0.028461
"FBgn0001206",6,10580920,10605855,135,32,166,1.8581,0.031575,0.016246,0.12161
"FBgn0052440",3,21350179,21371229,101,22,166,1.8561,0.03172,0.018069,0.086959
"FBgn0038475",4,17063942,17089945,659,71,166,1.8552,0.031784,0.037501,0.047215
"FBgn0037536",4,7991562,8016033,302,41,166,1.8545,0.031832,0.068115,0.026359
"FBgn0035211",3,1323239,1345359,531,52,166,1.8531,0.031934,0.028483,0.058171
"FBgn0052068",3,10653376,10674435,392,62,166,1.8525,0.031976,0.048095,0.04089
"FBgn0011758",6,17387478,17413278,282,57,166,1.8505,0.03212,0.07509,0.028281
"FBgn0034140",2,16564579,16586586,591,87,166,1.8502,0.032143,0.052805,0.045728
"FBgn0035844",3,8131868,8161813,597,91,166,1.85,0.032157,0.11539,0.019183
"FBgn0035797",3,7545780,7570037,380,71,166,1.8488,0.03224,0.079552,0.027132
"FBgn0086134",4,12421321,12442556,112,29,166,1.8477,0.032322,0.015817,0.12159
"FBgn0035679",3,6083204,6104747,447,51,166,1.8472,0.03236,0.09948,0.018131
"FBgn0038950",4,22354573,22375983,373,58,166,1.8468,0.032388,0.20799,0.0097184
"FBgn0037501",4,7396869,7419384,194,31,166,1.8463,0.032428,0.038191,0.044661
"FBgn0046214",4,25113373,25135619,538,69,166,1.8462,0.032428,0.056429,0.037284
"FBgn0052939",4,9683079,9704461,394,56,166,1.8447,0.032543,0.086984,0.021749
"FBgn0035677",3,6072883,6102188,605,66,166,1.8446,0.032544,0.077586,0.024722
"FBgn0038494",4,17222253,17275049,1017,79,166,1.8444,0.032564,0.020923,0.089757
"FBgn0016696",3,20761528,20786931,164,26,166,1.8438,0.032605,0.044949,0.03418
"FBgn0264776",4,15497940,15518886,223,31,166,1.8438,0.032605,0.031697,0.057846
"FBgn0004649",6,14183214,14209958,365,48,166,1.8438,0.032605,0.02241,0.093868
"FBgn0264908",3,15838578,15909029,1339,123,166,1.8418,0.032751,0.068993,0.032889
"FBgn0036319",3,12843646,12867428,818,103,166,1.8405,0.032848,0.11858,0.021085
"FBgn0037017",3,20758207,20779500,120,18,166,1.8392,0.032945,0.084613,0.018311
"FBgn0034423",2,19249909,19272294,341,50,166,1.8391,0.032947,0.023325,0.076429
"FBgn0000077",6,9235915,9257336,168,54,166,1.8341,0.033322,0.24113,0.0092127
"FBgn0032820",1,19751587,19774136,363,27,166,1.8313,0.033529,0.011143,0.15291
"FBgn0262594",2,9738800,9759389,521,58,166,1.83,0.033625,0.044299,0.04266
"FBgn0038749",4,19904396,19925412,441,82,166,1.8296,0.033654,0.070018,0.035685
"FBgn0040239",3,5555231,5576765,393,67,166,1.8287,0.033722,0.017366,0.13778
"FBgn0002638",3,5920262,5942773,460,65,166,1.8279,0.033784,0.036246,0.081663
"FBgn0033658",2,11852537,11873252,369,55,166,1.8278,0.033791,0.052539,0.036401
"FBgn0033215",2,7702578,7724182,503,55,166,1.8278,0.033793,0.093442,0.020503
"FBgn0050491",2,7645072,7666770,438,50,166,1.8275,0.033813,0.081225,0.021773
"FBgn0030544",6,14181220,14202018,291,44,166,1.8264,0.033897,0.024999,0.087127
"FBgn0042083",2,6736381,6758954,705,87,166,1.8249,0.034006,0.089349,0.024535
"FBgn0032059",1,8674823,8695955,339,43,166,1.824,0.034079,0.027533,0.072525
"FBgn0034447",2,19442504,19465527,549,79,166,1.8234,0.03412,0.016688,0.15724
"FBgn0040996",1,20284693,20305804,360,43,166,1.8229,0.034163,0.099299,0.022323
"FBgn0037040",3,20952655,20976762,153,30,166,1.8224,0.0342,0.011947,0.18931
"FBgn0030468",6,13287082,13309910,281,80,166,1.8219,0.034233,0.011839,0.23723
"FBgn0035213",3,1329460,1352403,506,54,166,1.8214,0.034272,0.034538,0.056878
"FBgn0033426",2,9567427,9591847,607,87,166,1.8214,0.034273,0.15076,0.01877
"FBgn0034141",2,16577045,16599184,550,84,166,1.8212,0.03429,0.056889,0.03706
"FBgn0036403",3,14024776,14046751,346,49,166,1.8211,0.034298,0.057352,0.04543
"FBgn0034142",2,16579518,16604646,539,82,166,1.8201,0.034369,0.059739,0.03443
"FBgn0263873",1,19786365,19968424,4085,83,166,1.82,0.034378,0.050298,0.043377
"FBgn0033096",2,6706342,6727707,379,62,166,1.8164,0.034654,0.24031,0.0097272
"FBgn0263046",2,7622841,7643880,475,61,166,1.8162,0.034667,0.018767,0.11143
"FBgn0030832",6,17220275,17241044,388,59,166,1.8151,0.034753,0.23437,0.0082633
"FBgn0014396",1,3483986,3518119,819,84,166,1.815,0.03476,0.075732,0.034007
"FBgn0284244",1,13241509,13267426,544,65,166,1.8148,0.03478,0.082765,0.029722
"FBgn0260234",4,19904320,19925412,442,82,166,1.8141,0.034834,0.071371,0.037132
"FBgn0052603",6,14174561,14195807,270,43,166,1.8139,0.034843,0.036099,0.062783
"FBgn0038049",4,12424098,12445643,115,32,166,1.8138,0.034854,0.01478,0.13727
"FBgn0050495",2,7646895,7669061,442,50,166,1.8136,0.03487,0.083324,0.022464
"FBgn0038047",4,12419560,12441235,111,29,166,1.8133,0.034892,0.017982,0.12569
"FBgn0036402",3,14021450,14044909,344,53,166,1.8131,0.034908,0.043555,0.059166
"FBgn0029121",3,5553774,5575103,388,63,166,1.8119,0.035002,0.016102,0.1499
"FBgn0029762",6,5395238,5420849,315,86,166,1.8109,0.035076,0.021224,0.12875
"FBgn0032969",1,21964749,22002933,326,39,166,1.8077,0.035327,0.10155,0.020135
"FBgn0085217",2,15417091,15438023,360,69,166,1.8072,0.035369,0.018394,0.1297
"FBgn0036317",3,12834254,12860117,850,99,166,1.8067,0.035405,0.13553,0.019773
"FBgn0037022",3,20776340,20798137,157,33,166,1.8029,0.035705,0.054264,0.035232
"FBgn0011656",2,9903496,9968858,1500,132,166,1.8021,0.035767,0.020267,0.1508
"FBgn0033526",2,10456001,10478540,423,64,166,1.8013,0.035829,0.030026,0.08217
"FBgn0033949",2,14619910,14641023,395,63,166,1.7999,0.035942,0.02015,0.11352
"FBgn0001491",6,11314294,11335308,266,66,166,1.799,0.03601,0.065746,0.040444
"FBgn0032818",1,19747245,19768615,341,26,166,1.7985,0.036052,0.014921,0.12787
"FBgn0051281",4,22956284,22977842,224,40,166,1.7985,0.036053,0.061789,0.035424
"FBgn0032819",1,19748879,19770986,342,27,166,1.7978,0.036108,0.013831,0.1372
"FBgn0264077",6,16512967,16535415,282,66,166,1.7976,0.036117,0.1816,0.017856
"FBgn0028664",3,4176018,4196865,424,47,166,1.7952,0.03631,0.095689,0.025877
"FBgn0032817",1,19732817,19766904,444,26,166,1.7931,0.03648,0.017416,0.1203
"FBgn0030218",6,10588146,10612714,135,33,166,1.7928,0.036501,0.027328,0.086657
"FBgn0037731",4,9675760,9697141,411,68,166,1.7924,0.036532,0.089175,0.023812
"FBgn0260005",4,7881331,7911147,360,33,166,1.7921,0.036556,0.03985,0.049476
"FBgn0011361",3,1319949,1341631,556,56,166,1.7917,0.036592,0.030259,0.073497
"FBgn0022702",3,1742328,1765934,335,49,166,1.7908,0.036661,0.067623,0.037122
"FBgn0264540",2,14543765,14564309,550,98,166,1.7899,0.036734,0.10586,0.030181
"FBgn0035703",3,6478681,6501210,504,55,166,1.7895,0.036766,0.016032,0.17647
"FBgn0040697",3,4172645,4194663,477,49,166,1.7894,0.036775,0.11934,0.020139
"FBgn0083228",6,18167612,18214407,542,66,166,1.7894,0.036776,0.015864,0.16536
"FBgn0267487",3,1332493,1485257,4293,222,166,1.788,0.036886,0.23675,0.01579
"FBgn0029761",6,5330236,5415138,1323,189,166,1.787,0.036967,0.040196,0.0902
"FBgn0011591",3,20915891,20959512,320,40,166,1.7865,0.037013,0.032851,0.073365
"FBgn0037078",3,21345100,21366495,127,26,166,1.7854,0.037098,0.019588,0.10533
"FBgn0033203",2,7651855,7673408,446,49,166,1.7842,0.037193,0.09234,0.02222
"FBgn0264775",4,15498896,15519917,221,31,166,1.7839,0.037219,0.042645,0.053956
"FBgn0030847",6,17569861,17609314,557,82,166,1.7816,0.037405,0.11553,0.020846
"FBgn0052437",3,21347683,21369867,119,24,166,1.7804,0.037502,0.020097,0.10402
"FBgn0035714",3,6742913,6764029,449,59,166,1.7797,0.037564,0.13223,0.020708
"FBgn0042187",1,2243045,2263852,494,59,166,1.7796,0.037569,0.09002,0.026628
"FBgn0033442",2,9746293,9768068,520,64,166,1.7792,0.037605,0.074697,0.029855
"FBgn0053287",3,20956766,20980663,157,33,166,1.7781,0.037692,0.013753,0.18575
"FBgn0037534",4,7971817,8005852,535,53,166,1.7778,0.03772,0.05329,0.044987
"FBgn0052040",3,9344033,9365457,505,72,166,1.7776,0.037736,0.16797,0.01544
"FBgn0033405",2,9299296,9399467,2310,157,166,1.7775,0.037739,0.070443,0.052395
"FBgn0035267",3,1736907,1762390,422,56,166,1.7769,0.037796,0.060799,0.042517
"FBgn0030467",6,13284473,13312415,323,87,166,1.7767,0.037809,0.011734,0.27203
"FBgn0260436",2,11854161,11874941,382,57,166,1.7766,0.037818,0.072124,0.033128
"FBgn0032338",1,11076721,11100973,495,53,166,1.7764,0.037832,0.062883,0.04012
"FBgn0260003",4,19451085,19607288,2387,135,166,1.7744,0.037995,0.33103,0.0096239
"FBgn0262544",3,3649068,3669724,293,60,166,1.774,0.038033,0.11092,0.023029
"FBgn0029512",4,12422533,12443822,113,31,166,1.7739,0.038041,0.016095,0.15152
"FBgn0033051",2,6010311,6033144,355,52,166,1.7719,0.038206,0.17592,0.015635
"FBgn0030956",6,18771265,18793494,152,40,166,1.7715,0.038238,0.27303,0.0094449
"FBgn0039429",4,26448249,26470981,606,58,166,1.7708,0.038299,0.030482,0.077411
"FBgn0037038",3,20950398,20971386,113,23,166,1.7704,0.038333,0.016935,0.15308
"FBgn0032337",1,11073459,11095229,488,58,166,1.7684,0.038495,0.056347,0.046833
"FBgn0261529",1,14318429,14343860,591,69,166,1.767,0.038617,0.062739,0.040418
"FBgn0035957",3,9037439,9058724,426,80,166,1.7669,0.038621,0.084869,0.038342
"FBgn0037039",3,20951537,20972555,124,24,166,1.7658,0.038715,0.015857,0.16767
"FBgn0016131",2,16569470,16595448,633,92,166,1.7656,0.038731,0.05982,0.04715
"FBgn0039428",4,26446877,26467242,529,53,166,1.7651,0.038773,0.032643,0.071589
"FBgn0051851",1,13247477,13268644,495,64,166,1.7629,0.038959,0.081344,0.036662
"FBgn0000043",2,6003910,6025689,275,47,166,1.7628,0.038964,0.15297,0.018556
"FBgn0267430",4,2544162,3273582,5989,98,166,1.7619,0.039041,0.061621,0.043782
"FBgn0265991",2,15752565,15827004,1190,122,166,1.7619,0.039045,0.078097,0.038774
"FBgn0030959",6,18776142,18798210,155,45,166,1.7618,0.039052,0.23473,0.01141
"FBgn0262482",3,21055852,21076238,143,39,166,1.7617,0.039058,0.15257,0.018895
"FBgn0037200",3,22862200,22883702,109,29,166,1.7616,0.039072,0.093862,0.024576
"FBgn0033204",2,7653786,7675269,436,50,166,1.7611,0.039112,0.10365,0.021773
"FBgn0036321",3,12875039,12899244,515,90,166,1.7607,0.039142,0.011501,0.26249
"FBgn0037730",4,9671415,9694264,433,68,166,1.7597,0.039231,0.11045,0.021914
"FBgn0037535",4,7989832,8011064,310,46,166,1.7596,0.03924,0.069165,0.036766
"FBgn0014006",4,19869719,19896030,341,67,166,1.7595,0.039246,0.11528,0.026084
"FBgn0004654",6,2135136,2158566,256,31,166,1.7589,0.0393,0.098349,0.024889
"FBgn0035815",3,7723250,7753041,888,100,166,1.7588,0.039304,0.080947,0.038345
"FBgn0266598",4,7990548,8011309,288,43,166,1.7573,0.039431,0.068396,0.03785
"FBgn0020381",6,623622,645545,213,17,166,1.7535,0.039757,0.034176,0.068127
"FBgn0026239",4,18974025,19032436,1172,127,166,1.7533,0.039779,0.07418,0.047053
"FBgn0259152",4,25117502,25141155,630,76,166,1.7519,0.039899,0.064675,0.043737
"FBgn0284253",1,3500328,3524656,678,76,166,1.7499,0.040066,0.056667,0.056364
