Pathway_name,Pathyway_ID,Gene_ID
UTP and CTP de novo biosynthesis,PWY-7176,AT5G26667
,,AT4G25280
,,AT3G60961
,,AT3G60180
,,AT3G18680
,,AT3G10030
,,AT5G63310
,,AT4G09320
,,AT4G20320
,,AT4G02120
,,AT3G12670
,,AT2G34890
,,AT1G30820
L-glutamine degradation I,GLUTAMINDEG-PWY,AT5G04140
,,AT2G41220
,,AT2G38230
,,AT5G01410
,,AT3G16050
,,AT2G38210
,,AT4G20320
,,AT4G02120
,,AT3G12670
,,AT2G34890
,,AT1G30820
,,AT1G63660
,,AT4G26900
,,AT5G07360
,,AT4G05400
,,AT3G25660
,,AT4G34880
,,AT4G32915
,,AT1G48520
,,AT5G53460
,,AT1G25220
,,AT2G29690
,,AT5G05730
,,AT5G57890
,,AT3G55870
,,AT1G70570
,,AT1G25155
,,AT1G25083
,,AT1G24909
,,AT1G24807
,,ASN1
,,ASN2
,,ASN3
,,AT2G03667
,,ADCS
,,AT3G27740
,,AT1G29900
,,PDX2
volatile benzenoid biosynthesis I (ester formation),PWY-4203,AtBSMT1
,,AT5G66430
,,AT5G38020
,,AT5G04380
,,AT5G04370
,,AT4G36470
,,AT3G21950
,,AT2G14060
,,AT1G19640
,,AT5G55250
,,AT1G31490
,,AT1G32910
,,AT1G78990
,,AT5G16410
urate conversion to allantoin I,PWY-5691,AT2G26230
,,AT5G58220
lysine degradation III,PWYQT-1,AT4G33150
,,AT4G36400
sucrose degradation III (sucrose invertase),PWY-621,AT5G51830
,,AT4G28706
,,AT4G10260
,,AT3G59480
,,AT3G54090
,,AT2G31390
,,AT1G69200
,,AT1G66430
,,AT1G50390
,,AT1G06030
,,AT1G06020
,,PGI1
,,AT5G42740
,,HXK1
,,HXK2
,,AT1G47840
,,AT1G50460
,,AT3G20040
,,AT4G37840
,,AT5G62573
,,AT1G47845
,,CINV1
,,A/N-InvA
,,CINV2
,,A/N-InvE
,,AT3G13790
,,cwINV4
,,AT1G72000
PRPP biosynthesis,PWY0-662,AT1G32380
,,AT2G42910
,,AT2G35390
,,AT1G10700
,,AT2G44530
guanosine ribonucleotides de novo biosynthesis,PWY-7221,AT1G79470
,,AT1G16350
,,AT1G63660
,,AGK1
,,AT3G57550
,,AT3G06200
,,AT5G63310
UDP-α-D-galacturonate biosynthesis II (from D-galacturonate),PWY-4,AT5G52560
,,AT3G10700
glutathione-mediated detoxification II,PWY-6842,GSTU26
,,AT2G29420
,,AT2G29450
,,AT2G47730
,,AT4G02520
,,ATGSTF1
,,GSTU24
,,GSTU19
,,AT5G62480
,,AT5G52547
,,AT5G44990
,,AT5G41240
,,AT5G41220
,,AT5G41210
,,AT5G17220
,,AT5G02790
,,AT5G02780
,,AT4G10230
,,AT3G62760
,,AT3G55040
,,AT3G47680
,,AT3G43800
,,AT3G09270
,,AT3G03190
,,AT2G30870
,,AT2G29490
,,AT2G29480
,,AT2G29470
,,AT2G29460
,,AT2G29440
,,AT2G02930
,,AT2G02380
,,AT1G78370
,,AT1G78360
,,AT1G78340
,,AT1G78320
,,AT1G77290
,,AT1G74590
,,AT1G69930
,,AT1G69920
,,AT1G66235
,,AT1G59700
,,AT1G59670
,,AT1G53680
,,AT1G49860
,,AT1G27140
,,AT1G27130
,,AT1G24380
,,AT1G19550
,,AT1G17180
,,AT1G14620
,,AT1G10370
,,AT1G10360
,,AT1G02950
,,AT1G02940
,,AT1G02930
,,AT1G02920
,,AT1G19570
,,AT1G75270
,,AT2G02390
,,AT5G16710
,,GSTF9
,,AT5G44070
,,AT4G29210
,,AT1G69820
,,AT4G39640
,,AT4G39650
,,AT3G57050
,,AT2G20610
,,AT4G23600
,,AT3G01660
,,AT2G43910
,,AT5G60740
,,AT5G52860
,,AT5G13580
,,AT3G55110
,,AT3G55100
,,AT3G55090
,,AT2G39350
,,AT2G37360
,,AT2G37010
,,AT2G13610
,,AT1G53390
,,AT1G53270
,,AT1G30400
molybdenum cofactor sulfulylation (eukaryotes),PWY-5963,ABA3
,,AT5G66950
,,AT5G51920
,,AT4G37100
,,AT4G22980
,,AT2G23520
ω- hydroxylation of laurate,PWY-6468,AT3G52970
,,CYP94C1
5-aminoimidazole ribonucleotide biosynthesis I,PWY-6121,AT2G16570
,,AT4G34740
,,AT4G38880
,,AT1G09830
,,AT1G31220
,,AT1G74260
,,AT3G55010
trehalose degradation II (cytosolic),PWY0-1182,TRE1
,,HXK1
,,HXK2
,,AT1G47840
,,AT1G50460
,,AT3G20040
,,AT4G37840
,,AT5G62573
,,AT1G47845
NAD salvage pathway V (PNC V cycle),PWY3O-4107,AT5G55810
,,AT4G36940
,,AT2G23420
,,AtNIC1
,,AT5G23220
,,AT1G08980
,,AT5G23230
,,AT1G55090
,,AT5G09230
,,AT5G55760
abscisic acid biosynthesis,PWY-695,ABA2
,,AT3G51680
,,AT3G42960
,,AAO3
,,NCED3
,,NCED9
,,NCED6
,,NCED2
,,AT4G19170
,,AT1G30100
,,HCAR
pentose phosphate pathway (oxidative branch) I,OXIDATIVEPENT-PWY,AT5G24420
,,AT5G24410
,,AT5G24400
,,AT3G49360
,,AT1G13700
,,AT5G41670
,,AT3G02360
,,AT1G64190
,,G6PD3
,,G6PD5
,,G6PD6
,,G6PD2
,,G6PD1
,,AT1G09420
chlorophyll a degradation I,PWY-5098,CLH1
,,CLH2
,,RCCR
,,AT4G22920
,,AT4G11911
,,AT4G11910
,,AT1G44000
,,PAO
,,AT2G24820
,,AT4G14890
L-proline degradation I,PROUT-PWY,AT5G62530
,,AT5G38710
,,AT3G30775
leucopelargonidin and leucocyanidin biosynthesis,PWY1F-823,TT3
,,TKPR1
,,AT1G09480
,,AT1G09490
,,AT1G09500
,,AT1G09510
,,AT1G25460
,,AT1G51410
,,AT1G66800
,,AT2G02400
,,AT4G27250
,,AT5G58490
,,CYP75B1
,,AT3G51240
cis-zeatin biosynthesis,PWY-2781,IPT2
,,AT5G20040
L-citrulline biosynthesis,CITRULBIO-PWY,AT5G04140
,,AT2G41220
,,AT2G38230
,,AT5G01410
,,AT3G16050
,,AT2G38210
,,AT4G20320
,,AT4G02120
,,AT3G12670
,,AT2G34890
,,AT1G30820
,,AT1G63660
,,AT4G26900
,,AT5G07360
,,AT4G05400
,,AT3G25660
,,AT4G34880
,,AT4G32915
,,AT1G48520
,,AT5G53460
,,AT1G25220
,,AT2G29690
,,AT5G05730
,,AT5G57890
,,AT3G55870
,,AT1G70570
,,AT1G25155
,,AT1G25083
,,AT1G24909
,,AT1G24807
,,ASN1
,,ASN2
,,ASN3
,,AT2G03667
,,ADCS
,,AT3G27740
,,AT1G29900
,,PDX2
,,ARGAH1
,,ARGAH2
,,δ-OAT
,,OTC
,,P5CS1
,,AT3G55610
,,AT5G38710
,,AT3G30775
biotin biosynthesis from 8-amino-7-oxononanoate I,PWY0-1507,BIO1
,,POP3
,,bio2
,,AT4G32360
,,AT4G21090
,,AT4G05450
,,NFS1
,,Cnx7
,,AT4G14890
L-tryptophan biosynthesis,TRPSYN-PWY,AT2G04400
,,AT5G48220
,,TRP6
,,AT1G29410
,,AT5G05590
,,PAI4
,,AT5G17990
,,AT1G25220
,,AT2G29690
,,AT5G05730
,,AT5G57890
,,AT3G55870
,,AT1G70570
,,AT1G25155
,,AT1G25083
,,AT1G24909
,,AT1G24807
,,AT3G54640
,,AT4G27070
,,AT4G02610
,,AT5G54810
,,AT5G28237
,,TSBType2
chlorophyll a biosynthesis II,PWY-5064,G4
,,AT1G74470
acyl-[acyl-carrier protein] thioesterase pathway,PWY-5142,AT3G25110
,,AT1G08510
,,AT1G35290
,,AT1G35250
,,AT1G68260
,,AT1G68280
,,AT1G66550
stearate biosynthesis II (bacteria and plants),PWY-5989,AT2G04540
,,KASII
,,AT5G46290
,,AT1G07440
,,AT1G10310
,,AT1G62610
,,AT1G63380
,,AT2G17845
,,AT3G46170
,,AT3G55290
,,AT3G55310
,,AT1G24360
,,AT5G10160
,,AT5G60335
,,AT2G22230
,,AT2G05990
,,AT5G64250
,,AT1G66550
,,AT1G68280
,,AT1G68260
,,AT1G35250
,,AT1G35290
,,AT1G08510
,,AT3G25110
,,AT1G20560
,,AT2G47245
,,ACOS5
,,AT5G27600
,,AT4G23850
,,AT4G11030
,,AT2G47240
,,AT2G04350
,,AT1G64400
,,AT1G49430
,,AT1G77590
,,AT3G05970
superpathway of ammonia assimilation (plants),PWY-3282,AT5G53460
,,GLN1;5
,,GLN1;4
,,GLN1;3
,,GLN1;2
,,GLN1;1
,,GLN2
,,AT5G04140
,,AT2G41220
,,AT4G14890
superpathway of branched chain amino acid biosynthesis,BRANCHED-CHAIN-AA-SYN-PWY,AT1G80555
,,AT1G68490
,,AtIMD3
,,AtIMD2
,,AtIMD1
,,AT5G27410
,,AT3G05190
,,AT1G50110
,,AT1G50090
,,AT3G19710
,,IPMS2
,,IPMS1
,,AT3G58990
,,AT2G43100
,,AT4G13430
,,AT2G43090
,,AT3G58610
,,AT3G23940
,,Atbact-5
,,Atbcat-3
,,Atbcat-2
,,AT3G48560
,,AT3G10050
"2,3-cis-flavanols biosynthesis",PWY-6035,AT1G61720
"L-ascorbate biosynthesis VI (plants, myo-inositol pathway)",PWY-8142,MIOX4
,,MIOX1
,,MIOX2
,,AT5G56640
,,AT3G47930
,,AT5G11540
,,AT2G46740
glycine betaine biosynthesis III (plants),PWY1F-353,AT4G29890
,,ALDH10A9
,,AT1G74920
,,AT4G14890
kaempferol glycoside biosynthesis (Arabidopsis),PWY-5320,AT3G21790
,,AT3G21760
,,AT1G05675
,,AT1G01390
,,UGT72B3
,,AT1G05680
,,AT3G50740
,,UGT71B5
,,UGT76C2
,,AT5G66690
,,UGT71B8
,,UGT78D1
,,UGT73B1
,,UGT84B1
,,AT2G26480
,,UGT74F1
,,UGT73C6
,,UGT73B2
,,UGT89C1
glucosinolate biosynthesis from phenylalanine,PWY-2821,AtSOT16
,,AtSOT17
,,AtSOT18
,,AT4G31500
,,AT4G13770
,,AT4G39650
,,AT4G39640
,,AT1G69820
,,AT4G29210
,,AT4G30530
,,AT4G30550
,,AT4G30540
,,AT2G23970
,,AT2G23960
,,CYP79A2
,,AT5G35917
,,AT5G35920
,,AT1G24100
,,AT2G20610
,,AT4G28410
,,AT2G24850
,,AT4G23600
volatile esters biosynthesis (during fruit ripening),PWY-6801,AT1G31490
,,AT1G32910
,,AT1G78990
,,AT5G16410
thiamine diphosphate salvage IV (yeast),PWY-7356,AT5G32470
,,AT3G16990
,,AT4G28706
,,AT3G24030
,,AT4G29530
,,AT1G67440
,,TPK2
,,TPK1
,,AT5G19470
,,AT5G19460
,,TH1
jasmonoyl-amino acid conjugates biosynthesis I,PWY-6220,AT2G46370
,,AT4G03400
gibberellin biosynthesis III (early C-13 hydroxylation),PWY-5035,AT5G24910
,,AT5G24900
,,GA20ox2
,,GA20ox4
,,GA20ox1
,,GA20ox3
,,AT4G23340
,,GA20ox5
,,GA3ox2
,,AT1G80330
,,AT5G51310
,,AT4G21690
,,AT1G14120
,,GA3ox1
pyrimidine ribonucleosides salvage II,PWY-6556,AT2G19570
,,AT4G29650
,,AT4G29640
,,AT4G29630
,,AT4G29620
,,AT4G29610
,,AT4G29600
,,AT4G29580
,,AT4G29570
,,URH1
glyoxylate cycle,GLYOXYLATE-BYPASS,MLS
,,AT3G21720
,,AT2G42790
,,AT3G58750
,,AT2G44350
,,AT3G58740
,,AT3G60100
,,AT2G11270
,,AT5G54950
,,ACO3
,,ACO2
,,ACO1
,,NAD-ME1
,,NAD-ME2
,,PMDH2
,,pNAD-MDH
,,mMDH2
,,PMDH1
,,mMDH1
,,c-NAD-MDH3
,,c-NAD-MDH1
,,AT5G43330
,,AT3G53910
monoterpene biosynthesis,PWY-3041,AT1G70080
,,TPS03
,,TPS10
,,AT5G24350
,,AT3G29410
,,AT3G25810
,,AT3G25830
,,TPS-Cin
salicylate biosynthesis I,PWY-6406,ICS2
,,ICS1
quercetin sulfate biosynthesis,PWY-6199,AT3G45070
,,AT5G43690
,,AT4G26280
,,AT3G51210
,,AT3G45080
,,AT2G27570
,,AT2G03750
,,AT1G28170
,,AT1G13430
,,AT2G14920
,,OMT1
,,AT4G26220
,,AT5G37170
stearate biosynthesis IV,PWY-8280,AT2G04540
,,KASII
,,AT5G46290
,,AT1G07440
,,AT1G10310
,,AT1G62610
,,AT1G63380
,,AT2G17845
,,AT3G46170
,,AT3G55290
,,AT3G55310
,,AT1G24360
,,AT5G10160
,,AT5G60335
,,AT2G22230
,,AT1G66550
,,AT1G68280
,,AT1G68260
,,AT1G35250
,,AT1G35290
,,AT1G08510
,,AT3G25110
,,AT1G20560
,,AT2G47245
,,ACOS5
,,AT5G27600
,,AT4G23850
,,AT4G11030
,,AT2G47240
,,AT2G04350
,,AT1G64400
,,AT1G49430
,,AT1G77590
,,AT3G05970
,,AT3G45770
spermine biosynthesis,ARGSPECAT-PWY,ACL5
,,SPDS3
,,SAMDC
,,AT5G18930
,,AT5G15950
,,AT3G25570
,,AT3G17717
glucosinolate biosynthesis from pentahomomethionine,PWYQT-4474,AT1G16410
,,AT1G16400
,,AT1G79370
,,AT1G24100
,,AtSOT16
,,AtSOT18
,,AtSOT17
,,GS-OX2
,,GS-OX5
,,AT1G12130
,,AT1G12160
,,AT1G12200
,,AT1G62580
,,AT1G62600
,,AT1G62620
,,AT1G63340
,,AT1G63370
,,AT1G63390
,,AT5G07800
,,GS-OX1
,,GS-OX3
,,AT4G13770
,,AT4G39650
,,AT4G39640
,,AT1G69820
,,AT4G29210
,,AT4G30550
,,AT4G30540
,,AT2G23970
,,AT2G23960
,,AT4G30530
,,AT2G20610
,,AT4G28410
,,AT2G24850
,,AT4G23600
arsenite methylation (bacterial),PWY-8266,AT5G54400
,,AT3G15530
,,AT3G13440
thioredoxin pathway,THIOREDOX-PWY,NTRA
,,NTRB
,,NTRC
,,AT5G63030
CMP phosphorylation,PWY-7205,AT5G63310
,,AT4G09320
,,AT5G26667
,,AT4G25280
,,AT3G60961
,,AT3G60180
L-glutamate degradation IV,PWY-4321,AT1G65960
,,AT5G17330
,,AT3G17760
,,AT3G17720
,,AT2G02010
,,AT2G02000
,,AT1G79440
,,POP2
,,AT5G63620
,,AT3G25530
,,AT2G04137
cinnamoyl-CoA biosynthesis,PWY-6457,PAL2
,,PAL3
,,PAL1
,,AT3G10340
indole-3-acetate inactivation V,PWY-5788,AT4G37390
,,AT1G59500
,,AT1G28130
,,AT5G13380
,,AT5G13370
,,AT5G13360
,,AT5G13350
,,AT2G47750
,,AT2G14960
,,AT5G54510
,,AT2G23170
,,AT4G27260
chlorogenic acid biosynthesis II,PWY-6040,AT5G57840
,,AT1G65450
,,AT5G48930
,,REF8
,,AT5G09970
,,AT1G74540
,,CYP98A9
,,4CL1
,,4CL3
,,4CL2
,,4CL5
,,AT5G63380
,,AT5G38120
,,AT4G19010
,,AT4G05160
,,AT3G48990
,,AT1G20500
,,AT1G20490
,,AT1G20480
,,OPCL1
,,ACOS5
Inorganic Nitrogen Assimilation,PWY4LZ-283,GLN1;5
,,GLN1;4
,,GLN1;3
,,GLN1;2
,,GLN1;1
,,GLN2
,,AT5G53460
,,AT5G04140
,,AT2G41220
,,NIA2
,,NIA1
,,AT4G14890
trans-lycopene biosynthesis II (oxygenic phototrophs and green sulfur bacteria),PWY-6475,Z-ISO
,,PSY
,,CRTISO
,,AT1G57770
,,ZDS
,,PDS
,,AT3G09580
phytosterol biosynthesis (plants),PWY-2541,SMT1
,,CPI1
,,FK
,,HYD1
,,DWF5
,,CYP710A1
,,SMT3
,,SMT2
,,AT4G24805
,,CYP710A2
,,AT3BETAHSD/D1
,,AT3BETAHSD/D2
,,AT2G33630
,,DWF7
,,AT3G02590
,,AT4G12110
,,AT4G22756
,,CYP51G1
,,AT3G04030
,,AT3G20960
,,AT2G29390
,,AT4G22755
,,AT1G07420
,,DWF1
α-carotene biosynthesis,PWY-5946,LUT2
farnesene biosynthesis,PWY-5725,TPS03
,,AT4G16730
,,AT5G44630
,,AT3G29410
,,AT3G14490
,,AT2G37140
,,AT1G70080
,,AT1G33750
,,AT1G31950
γ-glutamyl cycle,PWY-4041,AT4G23100
,,AT5G27380
,,AT5G37830
,,AT5G26220
,,AT4G31290
,,AT3G02910
,,AT1G44790
2-oxoglutarate decarboxylation to succinyl-CoA,PWY-5084,AT5G65750
,,AT3G55410
,,AT5G55070
,,AT4G26910
,,AT1G48030
,,AT3G16950
,,AT4G16155
,,LPD2
phytyl diphosphate biosynthesis,PWY-5063,AT1G74470
lysine degradation II,LYSINE-DEG2-PWY,AT4G33150
,,AT1G76150
,,AT3G06860
,,AACT2
,,AACT1
brassinolide biosynthesis II,PWY-2582,SAX1
,,DET2
,,CYP90B1
,,CYP90A1
,,CYP90D1
,,CYP90C1
,,CYP85A1
,,CYP85A2
molybdopterin biosynthesis,PWY-6823,Cnx2
,,Cnx6
,,AT5G55130
,,AT5G45900
,,Cnx3
,,Cnx7
photorespiration III,PWY-8363,rbcS2B
,,rbcS3B
,,rbcS1A
,,rbcS1B
,,ATCG00490
,,AT5G36700
,,AT5G47760
,,AT5G36790
,,AOAT2
,,AOAT1
,,AT1G68010
,,AT1G72190
,,AT2G45630
,,AT3G25530
,,AT5G28310
,,AT1G79870
,,AT1G12550
,,AGT1
,,AT2G35120
,,AT2G35370
,,AT4G33010
,,AT1G32470
,,AT1G11860
,,AT4G37930
,,AT5G26780
,,AT4G32520
,,AT4G13930
,,AT4G13890
,,AT1G36370
,,AT1G22020
,,GDH
,,AT1G80380
L-lysine biosynthesis VI,PWY-5097,AK-HSDH1
,,AT3G02020
,,AK-HSDH2
,,AT5G13280
,,AT5G14060
,,AT1G14810
,,AT2G45440
,,AT3G60880
,,AT4G33680
,,AT2G13810
,,AT3G53580
,,AT5G11880
,,AT3G14390
,,AT5G52100
,,AT2G44040
,,AT3G59890
pyrimidine ribonucleosides salvage I,PWY-7193,AT2G19570
,,AT4G29650
,,AT4G29640
,,AT4G29630
,,AT4G29620
,,AT4G29610
,,AT4G29600
,,AT4G29580
,,AT4G29570
,,AT4G26510
,,AT3G27440
,,AT3G27190
,,AT1G55810
,,AT1G03030
,,AT5G40870
plaunotol biosynthesis,PWY-6691,AT3G02600
,,SPS2
,,SPS1
,,GGPS6
,,AT2G18620
,,AT3G29430
,,AT3G20160
,,AT3G32040
,,GGPS4
,,GGPS3
,,GGPS2
,,GGPS1
,,FTA
,,AT4G38460
,,AT3G14530
,,AT3G14510
,,AT1G36623
glucosinolate biosynthesis from tetrahomomethionine,PWYQT-4473,AT1G16410
,,AT1G16400
,,AT1G79370
,,AT1G24100
,,AtSOT16
,,AtSOT18
,,AtSOT17
,,GS-OX2
,,GS-OX5
,,AT1G12130
,,AT1G12160
,,AT1G12200
,,AT1G62580
,,AT1G62600
,,AT1G62620
,,AT1G63340
,,AT1G63370
,,AT1G63390
,,AT5G07800
,,GS-OX1
,,GS-OX3
,,AT4G13770
,,AT4G39650
,,AT4G39640
,,AT1G69820
,,AT4G29210
,,AT4G30550
,,AT4G30540
,,AT2G23970
,,AT2G23960
,,AT4G30530
,,AT2G20610
,,AT4G28410
,,AT2G24850
,,AT4G23600
plastoquinol-9 biosynthesis I,PWY-1581,PDS1
,,PDS2
,,AT3G11950
,,VTE3
cytokinin-O-glucosides biosynthesis,PWY-2902,AT3G55700
,,UGT76C2
,,UGT76C1
,,AT5G05900
,,AT5G05890
,,AT5G05880
,,AT3G55710
,,AT3G53160
,,AT3G53150
,,AT3G22250
,,AT3G11340
,,AT2G36970
,,AT2G36780
,,AT2G36770
,,AT2G36760
,,AT2G28080
,,AT1G78270
,,AT1G22380
,,AT1G22370
,,AT1G22360
,,AT1G22340
,,UGT73C6
,,UGT85A1
,,UGT73C5
,,UGT73C1
octaprenyl diphosphate biosynthesis,PWY-5783,SPS1
,,SPS2
"cholesterol biosynthesis (plants, early side-chain reductase)",PWY18C3-1,CPI1
,,DWF7
,,AT3G02590
,,DWF5
serotonin and melatonin biosynthesis II,PWY-8475,AT4G35160
,,AT4G35150
,,OMT1
,,AT1G26220
,,AT1G32070
brassinosteroid biosynthesis III,PWY-2602,DET2
superpathway of purine nucleotides de novo biosynthesis I,PWY-841,AT2G16570
,,AT4G34740
,,AT4G38880
,,AT1G09830
,,AT1G31220
,,AT1G74260
,,AT3G55010
,,AT2G37690
,,AT2G05140
,,AT3G21110
,,AT2G35040
,,AT3G57610
,,AT4G18440
,,AT1G36280
,,AT2G37250
,,AT5G60340
,,AT5G63400
,,AT5G62410
,,AT5G50370
,,AT5G48600
,,AT5G47840
,,AT5G35170
,,AT3G54670
,,AT3G47460
,,AT3G01820
,,AT2G39270
,,AT2G27170
,,AT1G79470
,,AT1G16350
,,AT1G63660
,,AGK1
,,AT3G57550
,,AT3G06200
,,AT5G63310
,,RNR2A
,,RNR1
,,RNR2B
,,AT3G27060
,,AT4G09320
putrescine degradation IV,PWY-2,ATAO1
,,ALDH10A9
,,AT1G74920
lutein biosynthesis,PWY-5947,β-OHase 1
,,β-OHase 2
,,LUT1
,,AT4G15110
,,LUT5
L-nicotianamine biosynthesis,PWY-5957,AT1G09240
,,AT5G04950
,,AT5G56080
,,AT1G56430
,,AT4G26483
flavin biosynthesis I (bacteria and plants),RIBOSYN2-PWY,AT4G21470
,,AT3G48420
,,AT5G23330
,,AT5G08340
,,AT5G03430
,,AT2G20690
,,AT2G44050
,,AT4G11570
,,AT3G10970
,,AT1G79790
,,AT2G22450
,,AT3G47390
,,AT4G20960
,,AT5G64300
,,AT5G59750
N1-methyl-N3-aminocarboxypropyl-pseudouridine-modified rRNA biosynthesis,PWY-8341,AT3G57150
,,AT5G10070
malate-oxaloacetate shuttle II,PWY-7048,NADP-ME4
,,NADP-ME1
,,NADP-ME2
,,NADP-ME3
,,AT5G58330
,,NAD-ME1
,,NAD-ME2
,,pNAD-MDH
,,mMDH2
,,c-NAD-MDH3
,,c-NAD-MDH1
,,AT5G43330
,,AT3G53910
nitric oxide biosynthesis I (plants),PWY-6845,AT3G47450
fatty acid α-oxidation I (plants),PWY-2501,DOX2
,,DOX1
,,AT1G44170
methylsalicylate degradation,PWY18C3-24,AT2G23560
,,AT2G23580
,,ME8
,,AT2G23620
,,AT4G37150
,,AT4G37140
,,AT3G29770
,,AT3G03230
,,AT2G23590
,,AT2G23570
,,AT2G23550
,,AT1G74290
,,AT1G15060
,,AT3G50440
,,AT2G23610
,,AT4G16690
L-histidine biosynthesis,HISTSYN-PWY,HISN8
,,HISN7
,,HISN6B
,,HISN6A
,,HISN5B
,,HISN5A
,,AT4G26900
,,AT2G36230
,,AT1G31860
,,AtATP-PRT2
,,AtATP-PRT1
"superpathway of D-myo-inositol (1,4,5)-trisphosphate metabolism",PWY-6358,AT5G63990
,,AT5G09290
,,AT4G05090
,,AT5G63980
,,AT5G64000
,,IP5P1
,,5PTase12
,,AT4G18010
,,5PTase13
,,5PTase14
glucosinolate biosynthesis from homomethionine,PWY-1187,AT1G16410
,,AT1G16400
,,AT1G79370
,,AT1G24100
,,AtSOT16
,,AtSOT18
,,AtSOT17
,,GS-OX2
,,GS-OX5
,,AT1G12130
,,AT1G12160
,,AT1G12200
,,AT1G62580
,,AT1G62600
,,AT1G62620
,,AT1G63340
,,AT1G63370
,,AT1G63390
,,AT5G07800
,,GS-OX1
,,GS-OX3
,,AOP2
,,AOP3
,,AT4G13770
,,AT4G39650
,,AT4G39640
,,AT1G69820
,,AT4G29210
,,AT4G30550
,,AT4G30540
,,AT2G23970
,,AT2G23960
,,AT4G30530
,,AT2G20610
,,AT4G28410
,,AT2G24850
,,AT4G23600
thymine degradation,PWY-6430,PYD3
ricinoleate biosynthesis,PWY-7618,ATAAPT2
,,AT1G13560
steviol biosynthesis,PWY-7070,GA3
scopoletin biosynthesis,PWY-6792,CCoAOMT1
,,AT1G67990
,,AT4G26220
,,AT3G62000
,,AT3G61990
,,AT1G67980
,,AT1G24735
,,AT3G13610
,,AT5G12270
,,AT4G23340
,,AT1G55290
"1D-myo-inositol hexakisphosphate biosynthesis V (from Ins(1,3,4)P3)",PWY-6554,IPK1
,,AT1G59312
,,AT1G59171
,,AT1G58936
,,AT1G58643
,,AT1G22100
,,AT5G16760
,,AT4G08170
,,AT4G33770
,,AT2G43980
,,IPK2α
,,IPK2β
"fructose 2,6-bisphosphate biosynthesis",PWY66-423,AT4G38370
,,AT1G12850
,,AT1G09935
,,AT3G30200
,,AT1G07110
IAA biosynthesis VII,PWY-6066,IBR1
,,IBR3
L-alanine degradation III,ALANINE-DEG3-PWY,AOAT2
,,AOAT4
,,AOAT1
,,TAA1
,,AT1G72330
,,AT1G17300
inositol diphosphates biosynthesis,PWY-6369,IPK1
,,AT1G59312
,,AT1G59171
,,AT1G58936
,,AT1G58643
,,AT1G22100
,,AT5G15070
,,AT3G01310
,,IPK2α
,,IPK2β
brassinolide biosynthesis I,PWY-699,DET2
,,CYP90B1
,,CYP90A1
,,CYP90D1
,,CYP90C1
,,CYP85A2
,,CYP85A1
nitrogen remobilization from senescing leaves,PWY-6549,AT4G15530
,,PPC1
,,PPC3
,,AT3G42628
,,AT2G42600
,,AT1G68750
,,AT2G42790
,,AT3G58750
,,AT2G44350
,,AT3G58740
,,AT3G60100
,,AT2G11270
,,IDH-VI
,,IDH-I
,,IDH-III
,,IDH-II
,,IDH-V
,,AT1G32480
,,AT5G04140
,,AT2G41220
,,AT5G54950
,,ACO3
,,ACO2
,,ACO1
,,cICDH
,,AT5G14590
,,AT1G54340
,,AT4G14890
CA1P biosynthesis,PWYQT-4433,AT5G22620
"L-ascorbate biosynthesis I (plants, L-galactose pathway)",PWY-882,AT3G47930
,,AT4G33670
,,VTC4
,,HISN7
,,VTC2
,,VTC5
,,GME
fatty acid elongation -- saturated,FASYN-ELONG-PWY,AT2G22230
,,AT5G60335
,,AT5G10160
,,AT3G45770
,,AT5G64250
,,AT2G05990
,,AT1G24360
,,AT3G55310
,,AT3G55290
,,AT3G46170
,,AT2G17845
,,AT1G63380
,,AT1G62610
,,AT1G10310
,,AT1G07440
,,AT5G46290
,,KASII
,,AT2G04540
4-aminobutanoate degradation I,PWY-6535,POP2
,,AT1G79440
ascorbate glutathione cycle,PWY-2261,AT1G75270
,,AT1G19570
,,AT5G16710
,,AT5G20500
,,AT4G08550
,,AT1G77370
,,AT1G19550
,,AT4G35970
,,AT4G35000
,,AT4G32320
,,AT4G09010
,,AT4G08390
,,AT1G77490
,,APX1
,,AT3G09640
molybdenum cofactor biosynthesis,PWY-8171,cnx1
stachyose biosynthesis,PWY-5337,GolS1
,,GolS2
,,GolS3
,,GolS4
,,GolS5
,,AT5G30500
,,AT4G26250
,,AT1G60450
,,SIP1
,,AT5G20250
,,AT4G01970
,,AT1G55740
,,SIP2
"fatty acid β-oxidation IV (unsaturated, even number)",PWY-5138,AT1G65520
,,IBR10
,,AT4G14440
,,AT3G06860
,,AIM1
,,AT4G16800
,,AT3G12800
,,AT2G07640
,,AT1G36580
,,AT1G76150
cadmium transport I,PWY-6213,HMA3
,,AT4G30110
,,AT2G19110
"superpathway of phenylalanine, tyrosine and tryptophan biosynthesis",COMPLETE-ARO-ARA-PWY,AT2G04400
,,AT5G48220
,,TRP6
,,AT1G29410
,,AT5G05590
,,PAI4
,,AT5G17990
,,AT1G25220
,,AT2G29690
,,AT5G05730
,,AT5G57890
,,AT3G55870
,,AT1G70570
,,AT1G25155
,,AT1G25083
,,AT1G24909
,,AT1G24807
,,AT3G54640
,,AT4G27070
,,AT4G02610
,,AT5G54810
,,AT5G28237
,,TSBType2
,,AT5G34930
,,AT1G15710
,,AT1G69370
,,AT5G10870
,,AT3G29200
,,AT5G22630
,,AT1G11790
,,AT3G07630
,,AT2G27820
,,AT3G44720
