"GENE","magma_p","magma_z","n_top_pathways","best_pathway_p","pathway_rank","pathways","gwas_min_p","gwas_rank","magma_rank","hit_gwas","hit_magma","hit_pathway","support_layers","score"
"SORBI_3004G312000",0.081507,1.1234,1,5.95944405557204e-35,1,"PWY-3781",0.081507,5069,5069,FALSE,FALSE,TRUE,1,5.07474922530177
"SORBI_3009G255300",7.6972e-10,5.6409,0,NA,NA,NA,7.6972e-10,99,99,TRUE,TRUE,FALSE,2,5.07084399327148
"SORBI_3009G206000",0.0010942,3.6704,2,3.74364284205717e-19,7,"PWY-7252; PWY-7253",0.0010942,826,826,FALSE,FALSE,TRUE,1,5.07082484695817
"SORBI_3009G239250",8.4688e-10,6.2131,0,NA,NA,NA,8.4688e-10,100,100,TRUE,TRUE,FALSE,2,5.06211438246658
"SORBI_3003G142400",0.084116,0.73493,1,5.95944405557204e-35,1,"PWY-3781",0.084116,5157,5157,FALSE,FALSE,TRUE,1,5.05979954493515
"SORBI_3009G220500",8.8988e-10,6.4355,0,NA,NA,NA,8.8988e-10,101,101,TRUE,TRUE,FALSE,2,5.05347163490129
"SORBI_3003G265400",0.01062,1.7561,1,4.44913711544666e-26,4,"HOMOSER-THRESYN-PWY",0.01062,1877,1877,FALSE,FALSE,TRUE,1,5.0503582582008
"SORBI_3006G089900",0.086381,1.4072,1,5.95944405557204e-35,1,"PWY-3781",0.086381,5239,5239,FALSE,FALSE,TRUE,1,5.04609701085268
"SORBI_3009G233300",9.2865e-10,5.9945,0,NA,NA,NA,9.2865e-10,102,102,TRUE,TRUE,FALSE,2,5.04491403894274
"SORBI_3009G236900",9.4539e-10,5.0704,0,NA,NA,NA,9.4539e-10,103,103,TRUE,TRUE,FALSE,2,5.03643993305623
"SORBI_3009G224700",9.809e-10,6.106,0,NA,NA,NA,9.809e-10,104,104,TRUE,TRUE,FALSE,2,5.02804770386902
"SORBI_3009G245900",1.3071e-09,5.5251,0,NA,NA,NA,1.3071e-09,105,105,TRUE,TRUE,FALSE,2,5.0197357843267
"SORBI_3009G242250",1.3512e-09,5.5948,0,NA,NA,NA,1.3512e-09,106,106,TRUE,TRUE,FALSE,2,5.01150265193704
"SORBI_3009G206300",0.0014658,2.5309,2,3.74364284205717e-19,7,"PWY-7252; PWY-7253",0.0014658,892.5,892.5,FALSE,FALSE,TRUE,1,5.00356849203047
"SORBI_3009G234000",1.3853e-09,6.1001,0,NA,NA,NA,1.3853e-09,107,107,TRUE,TRUE,FALSE,2,5.00334682709616
"SORBI_3006G146400",0.093269,0.85824,1,5.95944405557204e-35,1,"PWY-3781",0.093269,5504,5504,FALSE,FALSE,TRUE,1,5.00323695729367
"SORBI_3009G221800",1.6585e-09,5.5629,0,NA,NA,NA,1.6585e-09,108,108,TRUE,TRUE,FALSE,2,4.99526687149268
"SORBI_3009G205900",0.0015569,3.4195,2,3.74364284205717e-19,7,"PWY-7252; PWY-7253",0.0015569,906,906,FALSE,FALSE,TRUE,1,4.9905285462453
"SORBI_3009G250300",9.9318e-07,5.8901,1,4.38031058242921e-09,39,"PWY-6348",9.9318e-07,285,285,FALSE,TRUE,TRUE,2,4.98827417195958
"SORBI_3002G034400",0.095908,1.8215,1,5.95944405557204e-35,1,"PWY-3781",0.095908,5601,5601,FALSE,FALSE,TRUE,1,4.9880626624111
"SORBI_3009G233500",1.753e-09,6.1808,0,NA,NA,NA,1.753e-09,109,109,TRUE,TRUE,FALSE,2,4.98726138658533
"SORBI_3009G245800",1.841e-09,5.4519,0,NA,NA,NA,1.841e-09,110,110,TRUE,TRUE,FALSE,2,4.97932901215013
"SORBI_3010G015200",0.098596,1.3434,2,5.95944405557204e-35,1,"PWY-3781; PWY-5690",0.098596,5693,5693,FALSE,FALSE,TRUE,1,4.97391144012548
"SORBI_3009G242400",1.8558e-09,5.3676,0,NA,NA,NA,1.8558e-09,111,111,TRUE,TRUE,FALSE,2,4.97146842489326
"SORBI_3009G246700",1.9786e-09,5.9492,0,NA,NA,NA,1.9786e-09,112,112,TRUE,TRUE,FALSE,2,4.96367833712622
"SORBI_3009G231900",2.0136e-09,6.486,0,NA,NA,NA,2.0136e-09,113,113,TRUE,TRUE,FALSE,2,4.95595749549974
"SORBI_3009G255600",2.09e-09,5.7908,0,NA,NA,NA,2.09e-09,114,114,TRUE,TRUE,FALSE,2,4.94830467979363
"SORBI_3009G242900",2.3541e-09,5.2253,0,NA,NA,NA,2.3541e-09,116,116,TRUE,TRUE,FALSE,2,4.93319840401274
"SORBI_3009G244300",2.4944e-09,5.53,0,NA,NA,NA,2.4944e-09,117,117,TRUE,TRUE,FALSE,2,4.92574265897426
"SORBI_3009G134400",0.10913,1.6977,1,5.95944405557204e-35,1,"PWY-3781",0.10913,6061,6061,FALSE,FALSE,TRUE,1,4.91950523972856
"SORBI_3009G247500",2.5705e-09,5.604,0,NA,NA,NA,2.5705e-09,118,118,TRUE,TRUE,FALSE,2,4.91835036785433
"SORBI_3009G237900",2.6297e-09,4.9958,0,NA,NA,NA,2.6297e-09,119,119,TRUE,TRUE,FALSE,2,4.91102045968152
"SORBI_3009G247601",2.6827e-09,5.8645,0,NA,NA,NA,2.6827e-09,120,120,TRUE,TRUE,FALSE,2,4.90375189037133
"SORBI_3009G238200",2.7101e-09,5.0495,0,NA,NA,NA,2.7101e-09,121,121,TRUE,TRUE,FALSE,2,4.89654364183368
"SORBI_3009G243000",2.7464e-09,5.2485,0,NA,NA,NA,2.7464e-09,122,122,TRUE,TRUE,FALSE,2,4.88939472111708
"SORBI_3002G149550",0.1163,0.92978,1,5.95944405557204e-35,1,"PWY-3781",0.1163,6297,6297,FALSE,FALSE,TRUE,1,4.88632642114445
"SORBI_3009G239400",2.8114e-09,6.4181,0,NA,NA,NA,2.8114e-09,123,123,TRUE,TRUE,FALSE,2,4.88230415958778
"SORBI_3006G114300",0.1176,0.68549,1,5.95944405557204e-35,1,"PWY-3781",0.1176,6345.5,6345.5,FALSE,FALSE,TRUE,1,4.87966211085701
"SORBI_3009G234800",2.8892e-09,5.5899,0,NA,NA,NA,2.8892e-09,124,124,TRUE,TRUE,FALSE,2,4.87527101214211
"SORBI_3006G044100",5.9149e-05,3.1521,1,2.95356900515028e-12,23,"PWY-6949",5.9149e-05,469,469,FALSE,FALSE,TRUE,1,4.87273398484949
"SORBI_3009G233800",3.0338e-09,6.4406,0,NA,NA,NA,3.0338e-09,125,125,TRUE,TRUE,FALSE,2,4.86829435645047
"SORBI_3009G242300",3.5895e-09,5.296,0,NA,NA,NA,3.5895e-09,127,127,TRUE,TRUE,FALSE,2,4.85450694055467
"SORBI_3006G028000",0.0024477,2.5725,2,1.00322616347272e-18,10,"PWY-5921; GLUTAMINDEG-PWY",0.0024477,1012,1012,FALSE,FALSE,TRUE,1,4.85161347248439
"SORBI_3004G291700",0.042946,1.5693,4,1.22278577681068e-29,3,"PWY4FS-3; PWY-3385; PWY4FS-4; PWY4FS-2",0.042946,3567,3567,FALSE,FALSE,TRUE,1,4.84877312594382
"SORBI_3009G241801",3.8781e-09,5.8861,0,NA,NA,NA,3.8781e-09,129,129,TRUE,TRUE,FALSE,2,4.84093496186808
"SORBI_3005G008400",0.1258,0.63592,1,5.95944405557204e-35,1,"PWY-3781",0.1258,6639,6639,FALSE,FALSE,TRUE,1,4.84038847045474
"SORBI_3009G246950",3.9032e-09,5.8026,0,NA,NA,NA,3.9032e-09,130,130,TRUE,TRUE,FALSE,2,4.8342276778529
"SORBI_3004G155100",0.12769,1.2992,1,5.95944405557204e-35,1,"PWY-3781",0.12769,6703,6703,FALSE,FALSE,TRUE,1,4.83205536896112
"SORBI_3009G238800",4.178e-09,6.0462,0,NA,NA,NA,4.178e-09,131,131,TRUE,TRUE,FALSE,2,4.82757179115505
"SORBI_3009G241400",4.4215e-09,5.2236,0,NA,NA,NA,4.4215e-09,132,132,TRUE,TRUE,FALSE,2,4.82096652005488
"SORBI_3006G043800",9.5142e-05,3.3293,1,2.95356900515028e-12,23,"PWY-6949",9.5142e-05,498,498,FALSE,FALSE,TRUE,1,4.82062098476022
"SORBI_3009G224500",4.4296e-09,6.0393,0,NA,NA,NA,4.4296e-09,133,133,TRUE,TRUE,FALSE,2,4.81441110053241
"SORBI_3009G219400",5.0097e-09,4.5288,0,NA,NA,NA,5.0097e-09,135,135,TRUE,TRUE,FALSE,2,4.80144684547657
"SORBI_3009G223200",5.2062e-09,5.1707,0,NA,NA,NA,5.2062e-09,136,136,TRUE,TRUE,FALSE,2,4.79503656572614
"SORBI_3003G030100",0.13848,1.7723,1,5.95944405557204e-35,1,"PWY-3781",0.13848,7028,7028,FALSE,FALSE,TRUE,1,4.79093030210206
"SORBI_3009G234100",5.3194e-09,4.4601,0,NA,NA,NA,5.3194e-09,137,137,TRUE,TRUE,FALSE,2,4.78867324815377
"SORBI_3005G212201",0.13899,0.47233,1,5.95944405557204e-35,1,"PWY-3781",0.13899,7049.5,7049.5,FALSE,FALSE,TRUE,1,4.78827717800452
"SORBI_3009G235000",5.6989e-09,5.8664,0,NA,NA,NA,5.6989e-09,138,138,TRUE,TRUE,FALSE,2,4.78235620966411
"SORBI_3006G059000",0.00063591,3.2292,1,4.44281448339832e-15,18,"PWY-5980",0.00063591,722.5,722.5,FALSE,FALSE,TRUE,1,4.77967286171135
"SORBI_3010G138700",0.14126,0.72674,1,5.95944405557204e-35,1,"PWY-3781",0.14126,7145,7145,FALSE,FALSE,TRUE,1,4.7765893414946
"SORBI_3009G233900",5.8581e-09,6.2508,0,NA,NA,NA,5.8581e-09,139,139,TRUE,TRUE,FALSE,2,4.77608478195839
"SORBI_3003G014700",0.14264,0.67554,1,5.95944405557204e-35,1,"PWY-3781",0.14264,7186,7186,FALSE,FALSE,TRUE,1,4.77161938201131
"SORBI_3009G232100",5.865e-09,6.5787,0,NA,NA,NA,5.865e-09,140,140,TRUE,TRUE,FALSE,2,4.7698583111101
"SORBI_3006G067600",7.5119e-09,5.3461,0,NA,NA,NA,7.5119e-09,142,142,TRUE,TRUE,FALSE,2,4.75753769370047
"SORBI_3001G347100",0.14619,0.84177,1,5.95944405557204e-35,1,"PWY-3781",0.14619,7314,7314,FALSE,FALSE,TRUE,1,4.75628389574453
"SORBI_3002G379201",8.6344e-09,4.6014,0,NA,NA,NA,8.6344e-09,143,143,TRUE,TRUE,FALSE,2,4.75144230753645
"SORBI_3001G093100",0.00081187,3.0856,1,3.3363415581756e-15,17,"PWY-5968",0.00081187,762,762,FALSE,FALSE,TRUE,1,4.74587738927073
"SORBI_3009G248600",8.7566e-09,4.6689,0,NA,NA,NA,8.7566e-09,144,144,TRUE,TRUE,FALSE,2,4.74538939827608
"SORBI_3009G232700",8.881e-09,5.0202,0,NA,NA,NA,8.881e-09,145,145,TRUE,TRUE,FALSE,2,4.73937837799663
"SORBI_3005G110400",0.15102,0.44654,1,5.95944405557204e-35,1,"PWY-3781",0.15102,7485,7485,FALSE,FALSE,TRUE,1,4.73621019839043
"SORBI_3009G237000",8.9682e-09,4.6655,0,NA,NA,NA,8.9682e-09,146,146,TRUE,TRUE,FALSE,2,4.7334086708977
"SORBI_3010G255800",0.15177,0.90202,1,5.95944405557204e-35,1,"PWY-3781",0.15177,7516,7516,FALSE,FALSE,TRUE,1,4.7326202648916
"SORBI_3002G111700",0.15248,1.6916,1,5.95944405557204e-35,1,"PWY-3781",0.15248,7544,7544,FALSE,FALSE,TRUE,1,4.72939044829003
"SORBI_3001G073600",0.15254,0.45914,1,5.95944405557204e-35,1,"PWY-3781",0.15254,7546,7546,FALSE,FALSE,TRUE,1,4.72916020601862
"SORBI_3009G254900",1.446e-06,5.0829,1,9.99999000001e-07,55,"PWY-2681",1.446e-06,293,293,FALSE,TRUE,TRUE,2,4.72837918518779
"SORBI_3009G248100",9.3654e-09,5.8125,0,NA,NA,NA,9.3654e-09,147,147,TRUE,TRUE,FALSE,2,4.72747971297023
"SORBI_3009G250000",9.768e-09,5.8274,0,NA,NA,NA,9.768e-09,148,148,TRUE,TRUE,FALSE,2,4.72159095167666
"SORBI_3009G233700",9.7708e-09,6.2618,0,NA,NA,NA,9.7708e-09,149,149,TRUE,TRUE,FALSE,2,4.71574184564203
"SORBI_3009G197000",4.8968e-05,3.7005,1,2.32330263514336e-10,31,"PWY-6665",4.8968e-05,452,452,FALSE,FALSE,TRUE,1,4.71522693434282
"SORBI_3003G266500",0.058005,1.2371,4,1.22278577681068e-29,3,"PWY4FS-3; PWY-3385; PWY4FS-4; PWY4FS-2",0.058005,4180,4180,FALSE,FALSE,TRUE,1,4.71102678107045
"SORBI_3003G440600",0.15799,0.43568,1,5.95944405557204e-35,1,"PWY-3781",0.15799,7710,7710,FALSE,FALSE,TRUE,1,4.71048505164666
"SORBI_3009G233400",1.014e-08,5.8997,0,NA,NA,NA,1.014e-08,150,150,TRUE,TRUE,FALSE,2,4.70993186435522
"SORBI_3003G277100",0.15903,0.6124,1,5.95944405557204e-35,1,"PWY-3781",0.15903,7743,7743,FALSE,FALSE,TRUE,1,4.70677528922151
"SORBI_3009G233600",1.0229e-08,6.1806,0,NA,NA,NA,1.0229e-08,151,151,TRUE,TRUE,FALSE,2,4.70416048788024
"SORBI_3004G291100",0.16126,1.4885,1,5.95944405557204e-35,1,"PWY-3781",0.16126,7811,7811,FALSE,FALSE,TRUE,1,4.69918053213725
"SORBI_3009G249800",1.05e-08,5.1507,0,NA,NA,NA,1.05e-08,152,152,TRUE,TRUE,FALSE,2,4.69842720657703
"SORBI_3007G171200",0.0006857,2.8154,1,2.14170980753473e-14,19,"PWY-5097",0.0006857,735,735,FALSE,FALSE,TRUE,1,4.69646364175337
"SORBI_3009G222000",1.0505e-08,5.2559,0,NA,NA,NA,1.0505e-08,153,153,TRUE,TRUE,FALSE,2,4.69273152083138
"SORBI_3009G240400",1.1157e-08,5.6185,0,NA,NA,NA,1.1157e-08,154,154,TRUE,TRUE,FALSE,2,4.68707294079365
"SORBI_3009G239351",1.1583e-08,6.3291,0,NA,NA,NA,1.1583e-08,155,155,TRUE,TRUE,FALSE,2,4.681450986126
"SORBI_3009G236600",1.1967e-08,4.8265,0,NA,NA,NA,1.1967e-08,156,156,TRUE,TRUE,FALSE,2,4.67586518575766
"SORBI_3004G250100",0.1697,0.83469,1,5.95944405557204e-35,1,"PWY-3781",0.1697,8072.5,8072.5,FALSE,FALSE,TRUE,1,4.67057770037018
"SORBI_3009G255400",1.2151e-08,5.4064,0,NA,NA,NA,1.2151e-08,157,157,TRUE,TRUE,FALSE,2,4.67031507764811
"SORBI_3009G239000",1.2506e-08,5.3346,0,NA,NA,NA,1.2506e-08,158,158,TRUE,TRUE,FALSE,2,4.66480020855773
"SORBI_3004G141600",0.17313,0.4098,1,5.95944405557204e-35,1,"PWY-3781",0.17313,8168,8168,FALSE,FALSE,TRUE,1,4.66036234959087
"SORBI_3009G236400",1.2843e-08,4.6401,0,NA,NA,NA,1.2843e-08,159,159,TRUE,TRUE,FALSE,2,4.65932013382568
"SORBI_3003G237100",0.17389,0.29869,1,5.95944405557204e-35,1,"PWY-3781",0.17389,8188.5,8188.5,FALSE,FALSE,TRUE,1,4.65818510102529
"SORBI_3009G247400",1.3026e-08,5.839,0,NA,NA,NA,1.3026e-08,160,160,TRUE,TRUE,FALSE,2,4.65387441715473
"SORBI_3003G202700",0.17507,1.5228,1,5.95944405557204e-35,1,"PWY-3781",0.17507,8238,8238,FALSE,FALSE,TRUE,1,4.65295023250778
"SORBI_3009G236700",1.3656e-08,4.8069,0,NA,NA,NA,1.3656e-08,162,162,TRUE,TRUE,FALSE,2,4.64308435338132
"SORBI_3009G205600",0.00507,2.4267,2,3.74364284205717e-19,7,"PWY-7252; PWY-7253",0.00507,1352,1352,FALSE,FALSE,TRUE,1,4.6428315583877
"SORBI_3003G286200",0.17844,0.68795,1,5.95944405557204e-35,1,"PWY-3781",0.17844,8369,8369,FALSE,FALSE,TRUE,1,4.63924667203147
"SORBI_3009G235600",1.4357e-08,6.5086,0,NA,NA,NA,1.4357e-08,163,163,TRUE,TRUE,FALSE,2,4.63773917365866
"SORBI_3006G057000",1.507e-08,4.3323,0,NA,NA,NA,1.507e-08,164,164,TRUE,TRUE,FALSE,2,4.63242668637118
"SORBI_3010G258600",0.18202,0.84093,1,5.95944405557204e-35,1,"PWY-3781",0.18202,8481,8481,FALSE,FALSE,TRUE,1,4.62769968133021
"SORBI_3009G247700",1.5522e-08,5.7853,0,NA,NA,NA,1.5522e-08,165,165,TRUE,TRUE,FALSE,2,4.62714649403877
"SORBI_3001G436600",0.18291,1.1368,1,5.95944405557204e-35,1,"PWY-3781",0.18291,8511,8511,FALSE,FALSE,TRUE,1,4.62463262671755
"SORBI_3004G199400",0.18366,0.63161,1,5.95944405557204e-35,1,"PWY-3781",0.18366,8535,8535,FALSE,FALSE,TRUE,1,4.62218675684707
"SORBI_3009G255500",1.635e-08,5.2914,0,NA,NA,NA,1.635e-08,166,166,TRUE,TRUE,FALSE,2,4.62189820638647
"SORBI_3001G011700",0.00096616,2.7824,1,2.14170980753473e-14,19,"PWY-5097",0.00096616,801,801,FALSE,FALSE,TRUE,1,4.62177328775329
"SORBI_3001G117600",0.18407,1.0096,1,5.95944405557204e-35,1,"PWY-3781",0.18407,8547,8547,FALSE,FALSE,TRUE,1,4.6209663998303
"SORBI_3009G233000",1.6459e-08,5.2521,0,NA,NA,NA,1.6459e-08,167,167,TRUE,TRUE,FALSE,2,4.61668144017141
"SORBI_3001G069300",0.18581,1.0934,1,5.95944405557204e-35,1,"PWY-3781",0.18581,8608,8608,FALSE,FALSE,TRUE,1,4.61478929110395
"SORBI_3001G161100",0.18669,0.55341,1,5.95944405557204e-35,1,"PWY-3781",0.18669,8636.5,8636.5,FALSE,FALSE,TRUE,1,4.61191825303302
"SORBI_3009G248300",1.7585e-08,5.6342,0,NA,NA,NA,1.7585e-08,168,168,TRUE,TRUE,FALSE,2,4.61149581901485
"SORBI_3006G067500",1.8311e-08,5.2208,0,NA,NA,NA,1.8311e-08,169,169,TRUE,TRUE,FALSE,2,4.60634097323923
"SORBI_3004G174800",0.18963,0.31606,1,5.95944405557204e-35,1,"PWY-3781",0.18963,8737.5,8737.5,FALSE,FALSE,TRUE,1,4.6018194302411
"SORBI_3009G235801",1.8355e-08,6.0178,0,NA,NA,NA,1.8355e-08,170,170,TRUE,TRUE,FALSE,2,4.60121653971003
"SORBI_3007G003600",0.00042189,3.0473,1,2.95356900515028e-12,23,"PWY-6949",0.00042189,646,646,FALSE,FALSE,TRUE,1,4.59461463428949
"SORBI_3009G205700",0.0056955,2.5342,2,3.74364284205717e-19,7,"PWY-7252; PWY-7253",0.0056955,1434,1434,FALSE,FALSE,TRUE,1,4.59168663893537
"SORBI_3002G292300",0.19391,1.5931,1,5.95944405557204e-35,1,"PWY-3781",0.19391,8879.5,8879.5,FALSE,FALSE,TRUE,1,4.58781678460456
"SORBI_3009G238850",2.0551e-08,5.2131,0,NA,NA,NA,2.0551e-08,173,173,TRUE,TRUE,FALSE,2,4.58602217620899
"SORBI_3009G242501",2.2743e-08,5.0678,0,NA,NA,NA,2.2743e-08,175,175,TRUE,TRUE,FALSE,2,4.57603828509399
"SORBI_3001G115700",0.19858,0.42408,1,5.95944405557204e-35,1,"PWY-3781",0.19858,9047,9047,FALSE,FALSE,TRUE,1,4.57158462711518
"SORBI_3009G249200",2.5122e-08,5.5661,0,NA,NA,NA,2.5122e-08,177,177,TRUE,TRUE,FALSE,2,4.56616784974296
"SORBI_3009G236500",2.617e-08,4.6538,0,NA,NA,NA,2.617e-08,178,178,TRUE,TRUE,FALSE,2,4.56127437784879
"SORBI_3005G110550",0.20255,0.36846,1,5.95944405557204e-35,1,"PWY-3781",0.20255,9172,9172,FALSE,FALSE,TRUE,1,4.55966571563277
"SORBI_3007G182600",0.20297,0.60886,1,5.95944405557204e-35,1,"PWY-3781",0.20297,9184,9184,FALSE,FALSE,TRUE,1,4.55853005764078
"SORBI_3009G232900",2.688e-08,4.6781,0,NA,NA,NA,2.688e-08,179,179,TRUE,TRUE,FALSE,2,4.55640832050679
"SORBI_3004G303466",0.20398,0.89554,1,5.95944405557204e-35,1,"PWY-3781",0.20398,9218,9218,FALSE,FALSE,TRUE,1,4.55532040017157
"SORBI_3007G174600",0.0056084,2.0994,5,1.00322616347272e-18,10,"PWY-5921; GLUGLNSYN-PWY; GLUTAMINDEG-PWY; PWY-6963; PWY4LZ-81",0.0056084,1427,1427,FALSE,FALSE,TRUE,1,4.55312655126266
"SORBI_3010G256000",0.20518,0.64494,1,5.95944405557204e-35,1,"PWY-3781",0.20518,9246,9246,FALSE,FALSE,TRUE,1,4.55268602954445
"SORBI_3009G239101",2.8784e-08,5.5293,0,NA,NA,NA,2.8784e-08,180,180,TRUE,TRUE,FALSE,2,4.55156937225997
"SORBI_3002G185100",0.20642,0.63198,2,5.95944405557204e-35,1,"PWY-3781; PWY-5690",0.20642,9280.5,9280.5,FALSE,FALSE,TRUE,1,4.54945105759721
"SORBI_3009G237500",2.8913e-08,4.6248,0,NA,NA,NA,2.8913e-08,181,181,TRUE,TRUE,FALSE,2,4.54675723272821
"SORBI_3009G250800",3.0094e-08,4.8548,0,NA,NA,NA,3.0094e-08,182,182,TRUE,TRUE,FALSE,2,4.54197160649643
"SORBI_3009G246200",3.1778e-08,5.1582,0,NA,NA,NA,3.1778e-08,185,185,TRUE,TRUE,FALSE,2,4.52777092566055
"SORBI_3009G238100",3.2751e-08,4.9234,0,NA,NA,NA,3.2751e-08,186,186,TRUE,TRUE,FALSE,2,4.52308849403075
"SORBI_3008G009300",0.21598,0.4858,1,5.95944405557204e-35,1,"PWY-3781",0.21598,9581,9581,FALSE,FALSE,TRUE,1,4.5217721274168
"SORBI_3009G223300",3.3428e-08,5.0385,0,NA,NA,NA,3.3428e-08,187,187,TRUE,TRUE,FALSE,2,4.51843116939358
"SORBI_3009G246000",3.4999e-08,5.2679,0,NA,NA,NA,3.4999e-08,188,188,TRUE,TRUE,FALSE,2,4.51379868393922
"SORBI_3005G044900",0.21996,0.040775,1,5.95944405557204e-35,1,"PWY-3781",0.21996,9704,9704,FALSE,FALSE,TRUE,1,4.51069223203154
"SORBI_3009G250100",3.5668e-08,5.6964,0,NA,NA,NA,3.5668e-08,189,189,TRUE,TRUE,FALSE,2,4.50919077412009
"SORBI_3002G379000",3.5833e-08,4.376,0,NA,NA,NA,3.5833e-08,190,190,TRUE,TRUE,FALSE,2,4.50460718056092
"SORBI_3005G081000",0.2247,0.98298,1,5.95944405557204e-35,1,"PWY-3781",0.2247,9872.5,9872.5,FALSE,FALSE,TRUE,1,4.49573952293141
"SORBI_3009G248200",3.9832e-08,5.5574,0,NA,NA,NA,3.9832e-08,192,192,TRUE,TRUE,FALSE,2,4.49551192505948
"SORBI_3009G013800",0.22631,0.74417,1,5.95944405557204e-35,1,"PWY-3781",0.22631,9922,9922,FALSE,FALSE,TRUE,1,4.49139536234824
"SORBI_3009G237400",4.1283e-08,4.8459,0,NA,NA,NA,4.1283e-08,193,193,TRUE,TRUE,FALSE,2,4.49099976445103
"SORBI_3009G244600",4.1833e-08,5.3451,0,NA,NA,NA,4.1833e-08,194,194,TRUE,TRUE,FALSE,2,4.48651092260613
"SORBI_3009G240100",4.3184e-08,5.434,0,NA,NA,NA,4.3184e-08,195,195,TRUE,TRUE,FALSE,2,4.48204515974154
"SORBI_3009G239200",4.3491e-08,5.5093,0,NA,NA,NA,4.3491e-08,196,196,TRUE,TRUE,FALSE,2,4.47760223975363
"SORBI_3009G238000",4.4663e-08,4.7683,0,NA,NA,NA,4.4663e-08,197,197,TRUE,TRUE,FALSE,2,4.47318193014339
"SORBI_3009G242800",4.9819e-08,5.0708,0,NA,NA,NA,4.9819e-08,198,198,TRUE,TRUE,FALSE,2,4.46878400194352
"SORBI_3009G202600",0.00059127,2.646,5,9.37574088573277e-12,26,"TRIGLSYN-PWY; PWY-7411; PWY-5667; PWYIO2-7; PWY0-1319",0.00059127,705,705,FALSE,FALSE,TRUE,1,4.46853558884517
"SORBI_3007G069101",0.2364,1.0286,1,5.95944405557204e-35,1,"PWY-3781",0.2364,10222,10222,FALSE,FALSE,TRUE,1,4.46552205451014
"SORBI_3009G220400",6.0671e-08,5.8495,0,NA,NA,NA,6.0671e-08,200,200,FALSE,TRUE,FALSE,1,4.46005439113862
"SORBI_3009G242600",6.3196e-08,5.1334,0,NA,NA,NA,6.3196e-08,201,201,FALSE,TRUE,FALSE,1,4.4557222676256
"SORBI_3009G236000",6.555e-08,6.2841,0,NA,NA,NA,6.555e-08,202,202,FALSE,TRUE,FALSE,1,4.45141164357333
"SORBI_3009G236150",6.9563e-08,4.8968,0,NA,NA,NA,6.9563e-08,203,203,FALSE,TRUE,FALSE,1,4.44712230664015
"SORBI_3009G246600",7.2353e-08,5.2906,0,NA,NA,NA,7.2353e-08,204,204,FALSE,TRUE,FALSE,1,4.44285404761478
"SORBI_3001G286200",0.24434,0.3418,1,5.95944405557204e-35,1,"PWY-3781",0.24434,10499,10499,FALSE,FALSE,TRUE,1,4.44229793630659
"SORBI_3009G244200",7.4327e-08,5.5201,0,NA,NA,NA,7.4327e-08,205,205,FALSE,TRUE,FALSE,1,4.43860666035507
"SORBI_3009G221000",7.4746e-08,4.657,0,NA,NA,NA,7.4746e-08,206,206,FALSE,TRUE,FALSE,1,4.43437994172827
"SORBI_3001G513000",0.247,0.48894,1,5.95944405557204e-35,1,"PWY-3781",0.247,10608,10608,FALSE,FALSE,TRUE,1,4.43332678562718
"SORBI_3009G241900",8.219e-08,5.6468,0,NA,NA,NA,8.219e-08,207,207,FALSE,TRUE,FALSE,1,4.43017369155274
"SORBI_3009G239800",8.339e-08,5.8238,0,NA,NA,NA,8.339e-08,208,208,FALSE,TRUE,FALSE,1,4.42598771254106
"SORBI_3003G377200",0.24951,0.28671,1,5.95944405557204e-35,1,"PWY-3781",0.24951,10704,10704,FALSE,FALSE,TRUE,1,4.42550160690108
"SORBI_3009G245750",8.5132e-08,4.4824,0,NA,NA,NA,8.5132e-08,209,209,FALSE,TRUE,FALSE,1,4.42182181024447
"SORBI_3001G093000",0.00046527,3.1678,1,8.70990074012705e-11,29,"PWY-5080",0.00046527,666,666,FALSE,FALSE,TRUE,1,4.42116460355358
"SORBI_3009G221900",8.7148e-08,4.9357,0,NA,NA,NA,8.7148e-08,210,210,FALSE,TRUE,FALSE,1,4.41767579299874
"SORBI_3001G423200",0.25335,0.66398,1,5.95944405557204e-35,1,"PWY-3781",0.25335,10828.5,10828.5,FALSE,FALSE,TRUE,1,4.41545720601053
"SORBI_3003G289500",0.25351,0.45869,1,5.95944405557204e-35,1,"PWY-3781",0.25351,10834,10834,FALSE,FALSE,TRUE,1,4.41501614524621
"SORBI_3004G106900",0.015049,1.8636,1,4.86497869768373e-21,6,"PWY-6549",0.015049,2184,2184,FALSE,FALSE,TRUE,1,4.41490102010516
"SORBI_3009G243400",9.2096e-08,5.651,0,NA,NA,NA,9.2096e-08,212,212,FALSE,TRUE,FALSE,1,4.40944266060908
"SORBI_3009G220966",9.2785e-08,4.7241,0,NA,NA,NA,9.2785e-08,213,213,FALSE,TRUE,FALSE,1,4.4053551755891
"SORBI_3009G222200",9.4481e-08,5.2241,0,NA,NA,NA,9.4481e-08,214,214,FALSE,TRUE,FALSE,1,4.4012868357682
"SORBI_3009G222100",9.5862e-08,5.1104,0,NA,NA,NA,9.5862e-08,215,215,FALSE,TRUE,FALSE,1,4.39723746263537
"SORBI_3006G266000",0.26171,0.62212,1,5.95944405557204e-35,1,"PWY-3781",0.26171,11093,11093,FALSE,FALSE,TRUE,1,4.39449578177065
"SORBI_3009G243200",9.918e-08,5.6063,0,NA,NA,NA,9.918e-08,216,216,FALSE,TRUE,FALSE,1,4.39320688016472
