pathway_id	pathway_name	n_genes	gene_names	gene_pvals	magma_pvalue
PWY-6039	chlorogenic acid biosynthesis I	29	Zm00001eb001420;Zm00001eb038890;Zm00001eb048540;Zm00001eb078220;Zm00001eb094980;Zm00001eb098190;Zm00001eb101680;Zm00001eb124150;Zm00001eb124170;Zm00001eb124190;Zm00001eb124660;Zm00001eb125070;Zm00001eb134960;Zm00001eb147650;Zm00001eb150550;Zm00001eb180060;Zm00001eb186310;Zm00001eb199470;Zm00001eb199490;Zm00001eb246860;Zm00001eb260630;Zm00001eb263020;Zm00001eb268400;Zm00001eb271480;Zm00001eb291460;Zm00001eb313190;Zm00001eb347850;Zm00001eb367240;Zm00001eb416160	2.4960e-01;8.6030e-01;4.3999e-01;1.3308e-01;1.6163e-01;4.0247e-01;5.4051e-01;7.7844e-01;6.7920e-01;7.7262e-01;9.3539e-01;8.3562e-01;4.5938e-01;7.2434e-01;3.7231e-01;7.1438e-01;7.6484e-01;1.9385e-01;1.9385e-01;9.4349e-01;5.7157e-01;4.7468e-01;2.5316e-01;1.3132e-01;1.7187e-01;2.3137e-01;1.8201e-01;6.6344e-01;4.0162e-01	0.70047
PWY-5980	xylogalacturonan biosynthesis	33	Zm00001eb000640;Zm00001eb015460;Zm00001eb041280;Zm00001eb076450;Zm00001eb084750;Zm00001eb125940;Zm00001eb142640;Zm00001eb142710;Zm00001eb142720;Zm00001eb143200;Zm00001eb147610;Zm00001eb150150;Zm00001eb158790;Zm00001eb163690;Zm00001eb191760;Zm00001eb206440;Zm00001eb214150;Zm00001eb234610;Zm00001eb247030;Zm00001eb294800;Zm00001eb294810;Zm00001eb302320;Zm00001eb324570;Zm00001eb334360;Zm00001eb342840;Zm00001eb363850;Zm00001eb363870;Zm00001eb375160;Zm00001eb395470;Zm00001eb402120;Zm00001eb404300;Zm00001eb405560;Zm00001eb433370	1.2975e-01;6.7026e-02;3.1553e-01;8.9558e-01;4.8785e-01;1.2206e-01;6.1925e-01;9.6580e-01;8.1834e-01;7.4010e-01;7.5940e-01;1.7077e-01;5.7423e-01;1.9581e-01;1.2008e-01;8.5866e-01;6.6043e-01;9.9425e-01;2.5650e-01;1.0255e-01;1.0255e-01;2.0343e-03;6.9471e-01;6.5760e-01;5.7150e-01;2.4411e-01;7.5038e-01;4.4569e-01;5.8273e-01;2.9571e-01;6.4586e-01;2.9656e-01;3.5011e-01	0.70575
PWY3O-4107	NAD salvage pathway V (PNC V cycle)	15	Zm00001eb054500;Zm00001eb063870;Zm00001eb076800;Zm00001eb082870;Zm00001eb082880;Zm00001eb094700;Zm00001eb112520;Zm00001eb184080;Zm00001eb191530;Zm00001eb240060;Zm00001eb246580;Zm00001eb255310;Zm00001eb290380;Zm00001eb422480;Zm00001eb425070	7.9976e-01;8.2365e-01;2.8779e-01;2.9147e-01;3.1691e-01;1.9947e-01;7.0126e-01;8.3519e-01;9.7705e-01;4.3802e-01;2.8591e-01;1.3194e-01;9.7079e-01;6.3211e-03;2.3768e-01	0.71009
PWY-4321	L-glutamate degradation IV	22	Zm00001eb037690;Zm00001eb055490;Zm00001eb070860;Zm00001eb081550;Zm00001eb081600;Zm00001eb091810;Zm00001eb171190;Zm00001eb174190;Zm00001eb182460;Zm00001eb187830;Zm00001eb193020;Zm00001eb207050;Zm00001eb233300;Zm00001eb233590;Zm00001eb233600;Zm00001eb260390;Zm00001eb270900;Zm00001eb281980;Zm00001eb282680;Zm00001eb339140;Zm00001eb399220;Zm00001eb430840	6.7530e-01;5.1400e-01;7.4664e-01;9.2386e-01;8.0037e-01;5.8896e-01;6.0727e-01;5.2128e-01;3.7914e-01;1.4601e-01;4.2768e-01;2.7302e-01;2.6969e-01;2.7337e-01;2.7337e-01;3.4645e-01;9.0369e-01;1.4118e-01;8.5882e-01;8.4257e-01;6.3275e-01;3.4061e-01	0.71334
PWY-1801	formaldehyde oxidation II (glutathione-dependent)	4	Zm00001eb054970;Zm00001eb141600;Zm00001eb258770;Zm00001eb363240	7.6985e-01;2.1997e-01;3.0483e-01;7.4612e-01	0.71661
PWY-5337	stachyose biosynthesis	10	Zm00001eb015130;Zm00001eb061880;Zm00001eb079430;Zm00001eb122980;Zm00001eb129390;Zm00001eb281720;Zm00001eb303190;Zm00001eb331150;Zm00001eb394620;Zm00001eb395600	1.6785e-01;9.5453e-01;5.7196e-01;8.6323e-01;2.3755e-01;9.1830e-01;4.7441e-01;9.1167e-01;4.7839e-01;2.9548e-01	0.71709
PWYQT-4445	pyrimidine salvage pathway	18	Zm00001eb036480;Zm00001eb039560;Zm00001eb059100;Zm00001eb102380;Zm00001eb139240;Zm00001eb155170;Zm00001eb176090;Zm00001eb210120;Zm00001eb218510;Zm00001eb229170;Zm00001eb240690;Zm00001eb241070;Zm00001eb289550;Zm00001eb302930;Zm00001eb313430;Zm00001eb333800;Zm00001eb361250;Zm00001eb412190	3.6405e-01;7.9210e-01;5.5547e-01;8.0422e-02;1.1530e-01;6.1002e-01;9.6458e-01;3.3973e-01;1.7896e-01;6.6439e-01;3.9773e-01;2.6905e-02;4.7290e-03;9.2169e-02;5.2521e-01;3.3327e-01;1.5985e-01;8.8183e-01	0.71799
PWY-3982	uracil degradation I (reductive)	5	Zm00001eb150370;Zm00001eb206970;Zm00001eb253890;Zm00001eb321550;Zm00001eb409720	1.6497e-01;6.5463e-01;3.9075e-01;7.6002e-01;5.6318e-01	0.72345
PWY-3462	L-phenylalanine biosynthesis II	10	Zm00001eb084260;Zm00001eb096110;Zm00001eb179760;Zm00001eb217510;Zm00001eb311210;Zm00001eb322550;Zm00001eb370320;Zm00001eb397170;Zm00001eb404610;Zm00001eb421790	5.2133e-01;8.1316e-01;8.5001e-01;6.5583e-01;7.0643e-01;4.5307e-01;3.5664e-01;1.1736e-01;3.3259e-01;4.3567e-01	0.72354
PWY-7634	vernolate biosynthesis II	8	Zm00001eb043620;Zm00001eb084190;Zm00001eb124640;Zm00001eb124650;Zm00001eb172950;Zm00001eb224350;Zm00001eb225160;Zm00001eb363650	9.1318e-02;8.2979e-01;4.3613e-01;9.3539e-01;6.7387e-01;2.9955e-01;4.9318e-01;3.1392e-01	0.7265
PWY-7187	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis II	11	Zm00001eb027080;Zm00001eb052270;Zm00001eb109870;Zm00001eb112740;Zm00001eb131070;Zm00001eb169580;Zm00001eb208950;Zm00001eb248420;Zm00001eb282480;Zm00001eb311360;Zm00001eb340590	1.5557e-01;2.6740e-03;9.8006e-01;9.1291e-01;4.5632e-01;2.3407e-01;9.8252e-01;6.0099e-01;1.8987e-02;7.8436e-01;7.0878e-01	0.72802
PWY-6717	(1,4)-&beta;-D-xylan degradation	23	Zm00001eb007740;Zm00001eb010420;Zm00001eb075730;Zm00001eb090260;Zm00001eb100250;Zm00001eb125060;Zm00001eb125100;Zm00001eb125360;Zm00001eb165230;Zm00001eb199050;Zm00001eb199060;Zm00001eb217500;Zm00001eb241670;Zm00001eb255140;Zm00001eb306530;Zm00001eb314240;Zm00001eb327320;Zm00001eb339760;Zm00001eb388370;Zm00001eb400770;Zm00001eb400780;Zm00001eb420100;Zm00001eb431850	2.2941e-01;6.4016e-01;6.6828e-01;4.8817e-01;8.0711e-01;7.6703e-01;6.3666e-01;1.2854e-02;8.1879e-01;4.2801e-01;4.7665e-01;8.2142e-01;8.0355e-01;4.5656e-01;6.4044e-01;2.0626e-01;1.0373e-01;7.7536e-01;2.6306e-01;8.8487e-01;8.8487e-01;6.7180e-01;5.8103e-01	0.73274
PWY-4984	urea cycle	13	Zm00001eb001310;Zm00001eb001330;Zm00001eb126200;Zm00001eb188330;Zm00001eb216710;Zm00001eb252020;Zm00001eb255250;Zm00001eb257230;Zm00001eb396370;Zm00001eb403320;Zm00001eb411740;Zm00001eb418690;Zm00001eb419090	9.6187e-01;9.7516e-01;7.1529e-01;1.8173e-01;5.8354e-01;8.4249e-01;5.3106e-01;9.7611e-01;3.4200e-01;7.1591e-01;2.8417e-01;4.3348e-01;3.5619e-01	0.73499
PWY66-385	dTMP <i>de novo</i> biosynthesis (mitochondrial)	12	Zm00001eb027080;Zm00001eb030210;Zm00001eb056550;Zm00001eb081380;Zm00001eb111750;Zm00001eb112740;Zm00001eb146170;Zm00001eb169580;Zm00001eb170020;Zm00001eb331210;Zm00001eb345190;Zm00001eb366470	1.5557e-01;2.7216e-01;4.9844e-01;1.6111e-01;6.5810e-01;9.1291e-01;5.3285e-01;2.3407e-01;1.7592e-01;4.7201e-01;5.3583e-01;4.1790e-01	0.73593
PWY-7546	diphthamide biosynthesis II (eukaryotes)	7	Zm00001eb017150;Zm00001eb064030;Zm00001eb258450;Zm00001eb258780;Zm00001eb274880;Zm00001eb389160;Zm00001eb426250	9.2558e-01;9.6265e-01;4.7367e-01;2.7538e-01;6.7140e-01;8.2696e-01;7.3546e-01	0.74014
PWY1F-823	leucopelargonidin and leucocyanidin biosynthesis	9	Zm00001eb038160;Zm00001eb102000;Zm00001eb115330;Zm00001eb191320;Zm00001eb225320;Zm00001eb270500;Zm00001eb344520;Zm00001eb359030;Zm00001eb431510	6.7875e-01;8.3506e-01;8.1658e-01;8.3442e-01;2.9330e-01;4.9438e-01;1.4084e-01;9.5180e-01;1.4150e-02	0.75321
PWY-6964	ammonia assimilation cycle II	14	Zm00001eb009090;Zm00001eb046790;Zm00001eb054990;Zm00001eb056640;Zm00001eb059870;Zm00001eb162900;Zm00001eb190340;Zm00001eb253820;Zm00001eb320250;Zm00001eb329710;Zm00001eb390320;Zm00001eb398810;Zm00001eb399860;Zm00001eb432580	3.8928e-01;9.6013e-01;8.7446e-01;3.8880e-01;6.0669e-01;1.1545e-01;8.7618e-02;4.4498e-01;7.0875e-01;2.9135e-01;2.1891e-01;4.6981e-01;5.0562e-01;4.6524e-01	0.75439
PWY-6527	stachyose degradation	18	Zm00001eb016850;Zm00001eb033870;Zm00001eb033880;Zm00001eb033890;Zm00001eb042670;Zm00001eb063430;Zm00001eb104400;Zm00001eb185890;Zm00001eb215830;Zm00001eb226930;Zm00001eb230070;Zm00001eb272890;Zm00001eb301000;Zm00001eb309880;Zm00001eb319250;Zm00001eb320800;Zm00001eb351780;Zm00001eb354740	3.2038e-01;2.4840e-01;2.4840e-01;2.4840e-01;2.4467e-01;3.2176e-01;5.3926e-01;1.1183e-01;3.7511e-01;3.4706e-01;2.1562e-01;2.9190e-01;2.4563e-01;5.8109e-01;3.5845e-01;9.5232e-01;4.2531e-01;7.8779e-01	0.76673
PWY-6546	brassinosteroids inactivation	19	Zm00001eb018030;Zm00001eb018040;Zm00001eb043560;Zm00001eb074970;Zm00001eb105440;Zm00001eb110040;Zm00001eb110050;Zm00001eb122680;Zm00001eb131350;Zm00001eb142240;Zm00001eb205510;Zm00001eb235360;Zm00001eb278380;Zm00001eb278390;Zm00001eb328620;Zm00001eb329380;Zm00001eb338600;Zm00001eb394140;Zm00001eb394150	4.0286e-01;3.2504e-01;7.4216e-01;1.8174e-01;6.1331e-01;7.9993e-01;7.1069e-01;3.3255e-01;8.0956e-01;3.1326e-01;6.5627e-01;8.4935e-01;8.6267e-01;2.6382e-02;4.1734e-01;2.2621e-01;4.1288e-01;5.7357e-01;5.7357e-01	0.7671
PWY0-1264	biotin-carboxyl carrier protein assembly	6	Zm00001eb064730;Zm00001eb086560;Zm00001eb223980;Zm00001eb232860;Zm00001eb419400;Zm00001eb428980	3.9111e-01;9.7022e-01;4.6673e-01;3.1245e-01;5.4588e-01;7.8973e-01	0.77061
PWY-5114	UDP-sugars interconversion	20	Zm00001eb010710;Zm00001eb014110;Zm00001eb016850;Zm00001eb036220;Zm00001eb042670;Zm00001eb050080;Zm00001eb057810;Zm00001eb070550;Zm00001eb214560;Zm00001eb257590;Zm00001eb278370;Zm00001eb280450;Zm00001eb287360;Zm00001eb309880;Zm00001eb317540;Zm00001eb319250;Zm00001eb374410;Zm00001eb396490;Zm00001eb398580;Zm00001eb431050	3.2252e-01;5.2576e-02;3.2038e-01;6.4985e-01;2.4467e-01;3.2651e-02;9.7186e-01;8.7509e-01;2.6438e-01;5.3445e-01;4.7690e-01;9.8279e-01;7.1531e-01;5.8109e-01;1.2828e-01;3.5845e-01;3.0689e-01;7.1300e-01;9.5252e-01;3.4212e-01	0.7717
PWY-5326	sulfite oxidation IV (sulfite oxidase)	2	Zm00001eb036560;Zm00001eb129230	2.4622e-01;7.7471e-01	0.7745
PWY-8157	avenanthramide biosynthesis	51	Zm00001eb000140;Zm00001eb001420;Zm00001eb002380;Zm00001eb004210;Zm00001eb024860;Zm00001eb038890;Zm00001eb040790;Zm00001eb048540;Zm00001eb077220;Zm00001eb077230;Zm00001eb078220;Zm00001eb094980;Zm00001eb098190;Zm00001eb124150;Zm00001eb124170;Zm00001eb124190;Zm00001eb124660;Zm00001eb125070;Zm00001eb134960;Zm00001eb135760;Zm00001eb147650;Zm00001eb150550;Zm00001eb178360;Zm00001eb185240;Zm00001eb185250;Zm00001eb185260;Zm00001eb186310;Zm00001eb187910;Zm00001eb228950;Zm00001eb233720;Zm00001eb240910;Zm00001eb246860;Zm00001eb247630;Zm00001eb247650;Zm00001eb247660;Zm00001eb260630;Zm00001eb268400;Zm00001eb285030;Zm00001eb291460;Zm00001eb298620;Zm00001eb313190;Zm00001eb327700;Zm00001eb336630;Zm00001eb346150;Zm00001eb347850;Zm00001eb363980;Zm00001eb363990;Zm00001eb364000;Zm00001eb367240;Zm00001eb368900;Zm00001eb389420	4.4941e-01;2.4960e-01;4.9189e-01;9.8996e-01;2.7413e-02;8.6030e-01;7.6330e-02;4.3999e-01;2.8202e-02;5.0283e-02;1.3308e-01;1.6163e-01;4.0247e-01;7.7844e-01;6.7920e-01;7.7262e-01;9.3539e-01;8.3562e-01;4.5938e-01;7.0869e-01;7.2434e-01;3.7231e-01;6.0054e-01;3.5948e-01;5.3994e-01;2.4216e-01;7.6484e-01;3.7526e-01;5.4875e-01;2.0290e-01;4.9012e-01;9.4349e-01;3.5792e-03;3.5792e-03;6.0572e-01;5.7157e-01;2.5316e-01;2.5990e-01;1.7187e-01;3.7884e-01;2.3137e-01;6.0156e-02;7.4793e-01;6.4835e-01;1.8201e-01;2.5087e-01;2.5087e-01;2.7940e-01;6.6344e-01;5.0645e-02;6.0045e-01	0.77984
PWYQT-4466	superpathway of sucrose and starch metabolism I (non-photosynthetic tissue)	23	Zm00001eb054980;Zm00001eb067700;Zm00001eb104400;Zm00001eb157870;Zm00001eb159720;Zm00001eb178250;Zm00001eb185890;Zm00001eb206840;Zm00001eb215830;Zm00001eb216260;Zm00001eb226930;Zm00001eb230070;Zm00001eb272890;Zm00001eb274560;Zm00001eb296350;Zm00001eb306410;Zm00001eb308980;Zm00001eb309980;Zm00001eb320800;Zm00001eb328120;Zm00001eb351780;Zm00001eb354740;Zm00001eb414550	8.7523e-01;3.7656e-01;5.3926e-01;2.1455e-01;9.4754e-01;7.5098e-01;1.1183e-01;6.0922e-02;3.7511e-01;7.1589e-01;3.4706e-01;2.1562e-01;2.9190e-01;7.6601e-01;7.4247e-01;4.4685e-01;9.1906e-01;4.6442e-01;9.5232e-01;1.1421e-01;4.2531e-01;7.8779e-01;2.8674e-03	0.7892
PWY-4861	UDP-&alpha;-D-galacturonate biosynthesis I (from UDP-D-glucuronate)	9	Zm00001eb010710;Zm00001eb036220;Zm00001eb257590;Zm00001eb278370;Zm00001eb280450;Zm00001eb287360;Zm00001eb317540;Zm00001eb374410;Zm00001eb398580	3.2252e-01;6.4985e-01;5.3445e-01;4.7690e-01;9.8279e-01;7.1531e-01;1.2828e-01;3.0689e-01;9.5252e-01	0.79849
GLYSYN2-PWY	glycine biosynthesis	16	Zm00001eb017590;Zm00001eb030210;Zm00001eb034260;Zm00001eb056550;Zm00001eb077630;Zm00001eb077640;Zm00001eb118240;Zm00001eb134940;Zm00001eb146170;Zm00001eb170020;Zm00001eb212490;Zm00001eb244740;Zm00001eb298440;Zm00001eb345190;Zm00001eb366470;Zm00001eb426650	6.4981e-01;2.7216e-01;2.9742e-04;4.9844e-01;8.3637e-01;8.3637e-01;2.8564e-01;2.4344e-01;5.3285e-01;1.7592e-01;8.5411e-01;1.9932e-01;3.8606e-01;5.3583e-01;4.1790e-01;8.8427e-01	0.80451
PWY-6950	DIMBOA-glucoside biosynthesis	7	Zm00001eb116010;Zm00001eb121990;Zm00001eb169520;Zm00001eb170300;Zm00001eb373400;Zm00001eb410960;Zm00001eb413470	7.2914e-01;4.3090e-01;7.2255e-01;3.1668e-01;9.6780e-01;8.5452e-01;2.5016e-02	0.80522
PWY-2541	phytosterol biosynthesis (plants)	13	Zm00001eb002850;Zm00001eb015490;Zm00001eb125130;Zm00001eb126960;Zm00001eb159000;Zm00001eb163800;Zm00001eb170580;Zm00001eb265520;Zm00001eb291140;Zm00001eb334120;Zm00001eb335380;Zm00001eb352210;Zm00001eb405760	5.9456e-01;2.4092e-01;6.1855e-01;3.0398e-01;5.8927e-01;1.1298e-01;7.7931e-01;3.9295e-01;1.5823e-01;1.6752e-01;9.5038e-01;9.9237e-01;6.5664e-01	0.8053
PWY-6613	tetrahydrofolate salvage from 5,10-methenyltetrahydrofolate	4	Zm00001eb082710;Zm00001eb098250;Zm00001eb208240;Zm00001eb354230	8.6395e-01;4.9899e-01;7.3554e-01;7.1104e-01	0.80546
PWY-8137	NADPH repair (eukaryotes)	2	Zm00001eb027880;Zm00001eb168810	4.9597e-01;7.0446e-01	0.81413
PWY-6030	serotonin and melatonin biosynthesis	9	Zm00001eb040570;Zm00001eb166090;Zm00001eb173020;Zm00001eb284340;Zm00001eb290780;Zm00001eb405160;Zm00001eb405180;Zm00001eb416690;Zm00001eb416700	9.7945e-01;5.5080e-01;5.6265e-01;8.8868e-01;7.7659e-02;5.1007e-01;7.4394e-01;3.0485e-01;3.8132e-01	0.83346
PWY-5115	GDP-L-galactose biosynthesis	2	Zm00001eb047980;Zm00001eb167750	7.1604e-01;8.3150e-01	0.83645
PWY18C3-1	cholesterol biosynthesis (plants, early side-chain reductase)	2	Zm00001eb125130;Zm00001eb335380	6.1855e-01;9.5038e-01	0.83656
PWY-5142	acyl-[acyl-carrier protein] thioesterase pathway	6	Zm00001eb074540;Zm00001eb102360;Zm00001eb149570;Zm00001eb249640;Zm00001eb249670;Zm00001eb317680	9.8114e-01;2.8145e-01;8.5489e-01;3.0241e-02;1.5391e-02;6.2248e-01	0.8378
PWY0-166	superpathway of pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis (<i>E. coli</i>)	21	Zm00001eb023820;Zm00001eb027080;Zm00001eb052270;Zm00001eb078510;Zm00001eb081910;Zm00001eb109870;Zm00001eb112740;Zm00001eb131070;Zm00001eb169580;Zm00001eb208950;Zm00001eb248420;Zm00001eb271680;Zm00001eb280680;Zm00001eb282480;Zm00001eb297860;Zm00001eb311360;Zm00001eb321790;Zm00001eb340590;Zm00001eb345550;Zm00001eb375490;Zm00001eb379830	6.5172e-01;1.5557e-01;2.6740e-03;8.8685e-01;2.7468e-01;9.8006e-01;9.1291e-01;4.5632e-01;2.3407e-01;9.8252e-01;6.0099e-01;7.3171e-01;1.1329e-01;1.8987e-02;8.5063e-01;7.8436e-01;8.0171e-01;7.0878e-01;5.4223e-02;6.1079e-01;7.7897e-01	0.84474
PWY-361	phenylpropanoid biosynthesis	47	Zm00001eb001420;Zm00001eb002380;Zm00001eb004210;Zm00001eb038890;Zm00001eb040790;Zm00001eb043700;Zm00001eb048540;Zm00001eb078220;Zm00001eb094980;Zm00001eb098190;Zm00001eb101680;Zm00001eb124150;Zm00001eb124170;Zm00001eb124190;Zm00001eb124660;Zm00001eb125070;Zm00001eb134960;Zm00001eb147650;Zm00001eb150550;Zm00001eb178360;Zm00001eb180060;Zm00001eb186310;Zm00001eb187910;Zm00001eb199470;Zm00001eb199490;Zm00001eb220390;Zm00001eb233720;Zm00001eb246860;Zm00001eb260630;Zm00001eb263020;Zm00001eb268400;Zm00001eb271480;Zm00001eb282670;Zm00001eb291460;Zm00001eb298620;Zm00001eb313190;Zm00001eb316910;Zm00001eb316920;Zm00001eb316930;Zm00001eb316940;Zm00001eb347850;Zm00001eb367240;Zm00001eb374630;Zm00001eb385010;Zm00001eb388010;Zm00001eb389420;Zm00001eb416160	2.4960e-01;4.9189e-01;9.8996e-01;8.6030e-01;7.6330e-02;7.9531e-01;4.3999e-01;1.3308e-01;1.6163e-01;4.0247e-01;5.4051e-01;7.7844e-01;6.7920e-01;7.7262e-01;9.3539e-01;8.3562e-01;4.5938e-01;7.2434e-01;3.7231e-01;6.0054e-01;7.1438e-01;7.6484e-01;3.7526e-01;1.9385e-01;1.9385e-01;5.0657e-01;2.0290e-01;9.4349e-01;5.7157e-01;4.7468e-01;2.5316e-01;1.3132e-01;8.5882e-01;1.7187e-01;3.7884e-01;2.3137e-01;6.9628e-02;6.2279e-01;7.8808e-02;6.3798e-01;1.8201e-01;6.6344e-01;1.3100e-01;9.2743e-01;7.9387e-01;6.0045e-01;4.0162e-01	0.84521
PWY-7343	UDP-&alpha;-D-glucose biosynthesis	16	Zm00001eb054980;Zm00001eb104400;Zm00001eb159720;Zm00001eb185890;Zm00001eb215830;Zm00001eb216260;Zm00001eb226930;Zm00001eb230070;Zm00001eb272890;Zm00001eb274560;Zm00001eb306410;Zm00001eb308980;Zm00001eb320800;Zm00001eb328120;Zm00001eb351780;Zm00001eb354740	8.7523e-01;5.3926e-01;9.4754e-01;1.1183e-01;3.7511e-01;7.1589e-01;3.4706e-01;2.1562e-01;2.9190e-01;7.6601e-01;4.4685e-01;9.1906e-01;9.5232e-01;1.1421e-01;4.2531e-01;7.8779e-01	0.85241
OXIDATIVEPENT-PWY	pentose phosphate pathway (oxidative branch) I	12	Zm00001eb019890;Zm00001eb020090;Zm00001eb040260;Zm00001eb079220;Zm00001eb103260;Zm00001eb141930;Zm00001eb169570;Zm00001eb246350;Zm00001eb268830;Zm00001eb326960;Zm00001eb395630;Zm00001eb419510	7.2241e-01;7.2839e-01;9.3808e-02;8.0633e-01;6.7370e-01;1.9892e-01;2.3407e-01;7.3049e-01;3.6853e-01;2.8331e-03;9.7851e-01;1.7531e-01	0.86592
PWY-5138	fatty acid &beta;-oxidation IV (unsaturated, even number)	20	Zm00001eb023080;Zm00001eb088630;Zm00001eb104070;Zm00001eb116970;Zm00001eb120380;Zm00001eb203470;Zm00001eb211510;Zm00001eb237380;Zm00001eb237390;Zm00001eb249240;Zm00001eb249250;Zm00001eb285730;Zm00001eb293360;Zm00001eb318240;Zm00001eb321160;Zm00001eb338180;Zm00001eb340720;Zm00001eb373290;Zm00001eb409740;Zm00001eb423650	6.0320e-01;8.8567e-01;5.6956e-01;3.2113e-01;2.8775e-01;3.9190e-01;6.4584e-01;1.0143e-01;1.3649e-01;4.1972e-01;7.3087e-01;2.0986e-01;9.1124e-01;7.3625e-01;2.5850e-01;5.9392e-01;2.6616e-01;8.4385e-01;4.9402e-01;7.7756e-01	0.86621
PWY-5957	L-nicotianamine biosynthesis	9	Zm00001eb014680;Zm00001eb014700;Zm00001eb052890;Zm00001eb218440;Zm00001eb396110;Zm00001eb396120;Zm00001eb396230;Zm00001eb396250;Zm00001eb396280	9.8518e-01;5.6206e-01;5.0973e-01;6.6944e-01;3.2931e-01;2.4119e-01;1.0219e-01;8.8697e-01;2.0016e-01	0.87106
PWY-7184	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis I	25	Zm00001eb002450;Zm00001eb018380;Zm00001eb023820;Zm00001eb027080;Zm00001eb041370;Zm00001eb052270;Zm00001eb078510;Zm00001eb081910;Zm00001eb109870;Zm00001eb112740;Zm00001eb131070;Zm00001eb169580;Zm00001eb208950;Zm00001eb248420;Zm00001eb271680;Zm00001eb280680;Zm00001eb282480;Zm00001eb297860;Zm00001eb311360;Zm00001eb321790;Zm00001eb340590;Zm00001eb345550;Zm00001eb375490;Zm00001eb379830;Zm00001eb392190	4.3221e-01;4.6193e-01;6.5172e-01;1.5557e-01;7.8360e-01;2.6740e-03;8.8685e-01;2.7468e-01;9.8006e-01;9.1291e-01;4.5632e-01;2.3407e-01;9.8252e-01;6.0099e-01;7.3171e-01;1.1329e-01;1.8987e-02;8.5063e-01;7.8436e-01;8.0171e-01;7.0878e-01;5.4223e-02;6.1079e-01;7.7897e-01;3.5448e-01	0.87408
PWY-702	L-methionine biosynthesis II	5	Zm00001eb032290;Zm00001eb052750;Zm00001eb218320;Zm00001eb221530;Zm00001eb322650	6.7997e-01;1.2015e-01;7.8844e-01;6.7229e-01;8.7785e-01	0.87618
PWY-3801	sucrose degradation II (sucrose synthase)	26	Zm00001eb050040;Zm00001eb054980;Zm00001eb059230;Zm00001eb101090;Zm00001eb104400;Zm00001eb144910;Zm00001eb147840;Zm00001eb159720;Zm00001eb185890;Zm00001eb215830;Zm00001eb216260;Zm00001eb226930;Zm00001eb230070;Zm00001eb230560;Zm00001eb260710;Zm00001eb272890;Zm00001eb274560;Zm00001eb306410;Zm00001eb308980;Zm00001eb315420;Zm00001eb320800;Zm00001eb328120;Zm00001eb351780;Zm00001eb354740;Zm00001eb365810;Zm00001eb372200	5.7078e-01;8.7523e-01;1.1051e-01;1.0742e-02;5.3926e-01;1.7874e-01;9.7543e-01;9.4754e-01;1.1183e-01;3.7511e-01;7.1589e-01;3.4706e-01;2.1562e-01;8.4015e-01;8.8858e-01;2.9190e-01;7.6601e-01;4.4685e-01;9.1906e-01;3.1885e-01;9.5232e-01;1.1421e-01;4.2531e-01;7.8779e-01;4.2747e-01;9.7235e-01	0.89699
PWY-5925	hydroxylated mugineic acid phytosiderophore biosynthesis	3	Zm00001eb137930;Zm00001eb191220;Zm00001eb310440	5.5298e-01;8.2534e-01;4.2405e-01	0.90121
PWY-6440	spermine and spermidine degradation II	3	Zm00001eb008280;Zm00001eb008300;Zm00001eb413630	4.5667e-01;6.8314e-01;8.0057e-01	0.90283
PWY-7199	pyrimidine deoxyribonucleosides salvage	8	Zm00001eb021070;Zm00001eb027080;Zm00001eb112740;Zm00001eb146250;Zm00001eb155060;Zm00001eb169580;Zm00001eb348750;Zm00001eb361370	5.9760e-01;1.5557e-01;9.1291e-01;3.8733e-01;6.1048e-01;2.3407e-01;6.6286e-01;7.0277e-01	0.90294
PWY-5340	sulfate activation for sulfonation	10	Zm00001eb049210;Zm00001eb056910;Zm00001eb089390;Zm00001eb107420;Zm00001eb166390;Zm00001eb215080;Zm00001eb325100;Zm00001eb363680;Zm00001eb400760;Zm00001eb402870	9.0414e-01;6.9511e-01;3.5136e-01;7.2105e-01;1.9245e-01;4.6710e-01;2.8248e-01;6.8429e-01;8.5742e-01;8.2587e-02	0.91351
NONOXIPENT-PWY	pentose phosphate pathway (non-oxidative branch) I	13	Zm00001eb005330;Zm00001eb029080;Zm00001eb086870;Zm00001eb142730;Zm00001eb162780;Zm00001eb172680;Zm00001eb213570;Zm00001eb301210;Zm00001eb317710;Zm00001eb363880;Zm00001eb378030;Zm00001eb389880;Zm00001eb402390	6.5393e-01;7.0915e-01;3.6234e-02;8.1834e-01;3.8056e-01;7.8705e-01;9.5427e-02;4.1862e-01;9.5318e-01;7.4888e-01;4.0037e-01;7.9388e-01;6.0961e-01	0.91833
